epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,1.0813835859298706,,0.695190966129303,,0.43404993414878845,,0.7173265218734741,,0.0,,2.9279510974884033
0,0,1.0813835859298706,,0.695190966129303,,0.43404993414878845,,0.7173265218734741,,0.0,,2.9279510974884033,
1,1,,0.48518800735473633,,0.6950253844261169,,0.38057729601860046,,0.7140733003616333,,0.0,,2.2748639583587646
1,1,0.48518800735473633,,0.6950253844261169,,0.38057729601860046,,0.7140733003616333,,0.0,,2.2748639583587646,
2,2,,0.6235646605491638,,0.6949470639228821,,0.32485803961753845,,0.7145593166351318,,0.0,,2.357928991317749
2,2,0.6235646605491638,,0.6949470639228821,,0.32485803961753845,,0.7145593166351318,,0.0,,2.357928991317749,
3,3,,0.6992189884185791,,0.6947931051254272,,0.26447588205337524,,0.7184826731681824,,0.0,,2.3769705295562744
3,3,0.6992189884185791,,0.6947931051254272,,0.26447588205337524,,0.7184826731681824,,0.0,,2.3769705295562744,
4,4,,0.8139864802360535,,0.6945858001708984,,0.29411521553993225,,0.7145638465881348,,0.0,,2.517251491546631
4,4,0.8139864802360535,,0.6945858001708984,,0.29411521553993225,,0.7145638465881348,,0.0,,2.517251491546631,
5,5,,0.6881704330444336,,0.6943005919456482,,0.20734526216983795,,0.7142153382301331,,0.0074943057261407375,,2.31152606010437
5,5,0.6881704330444336,,0.6943005919456482,,0.20734526216983795,,0.7142153382301331,,0.0074943057261407375,,2.31152606010437,
6,6,,0.8568653464317322,,0.6940305233001709,,0.20575357973575592,,0.7163957357406616,,0.0,,2.4730451107025146
6,6,0.8568653464317322,,0.6940305233001709,,0.20575357973575592,,0.7163957357406616,,0.0,,2.4730451107025146,
7,7,,2.437809944152832,,0.6936830878257751,,0.17053505778312683,,0.7031527757644653,,0.0,,4.005180835723877
7,7,2.437809944152832,,0.6936830878257751,,0.17053505778312683,,0.7031527757644653,,0.0,,4.005180835723877,
8,8,,1.6230443716049194,,0.6933280825614929,,0.28631240129470825,,0.7290169596672058,,0.0,,3.3317017555236816
8,8,1.6230443716049194,,0.6933280825614929,,0.28631240129470825,,0.7290169596672058,,0.0,,3.3317017555236816,
9,9,,0.8229884505271912,,0.6932811141014099,,0.1486707627773285,,0.7139079570770264,,0.0,,2.3788483142852783
9,9,0.8229884505271912,,0.6932811141014099,,0.1486707627773285,,0.7139079570770264,,0.0,,2.3788483142852783,
10,10,,0.4131847023963928,,0.6932390332221985,,0.1457069367170334,,0.7052124738693237,,0.0,,1.9573431015014648
10,10,0.4131847023963928,,0.6932390332221985,,0.1457069367170334,,0.7052124738693237,,0.0,,1.9573431015014648,
11,11,,0.8163156509399414,,0.6932016015052795,,0.23399604856967926,,0.7073254585266113,,0.0,,2.450838804244995
11,11,0.8163156509399414,,0.6932016015052795,,0.23399604856967926,,0.7073254585266113,,0.0,,2.450838804244995,
12,12,,0.36010879278182983,,0.693154513835907,,0.16817684471607208,,0.7130035161972046,,0.0,,1.934443712234497
12,12,0.36010879278182983,,0.693154513835907,,0.16817684471607208,,0.7130035161972046,,0.0,,1.934443712234497,
13,13,,0.5197905898094177,,0.6931039690971375,,0.15020528435707092,,0.712009608745575,,0.0,,2.0751094818115234
13,13,0.5197905898094177,,0.6931039690971375,,0.15020528435707092,,0.712009608745575,,0.0,,2.0751094818115234,
14,14,,0.21893291175365448,,0.6930575370788574,,0.15258225798606873,,0.7141983509063721,,0.0,,1.7787710428237915
14,14,0.21893291175365448,,0.6930575370788574,,0.15258225798606873,,0.7141983509063721,,0.0,,1.7787710428237915,
15,15,,0.2531309723854065,,0.6930098533630371,,0.27542710304260254,,0.7045835256576538,,0.0,,1.9261515140533447
15,15,0.2531309723854065,,0.6930098533630371,,0.27542710304260254,,0.7045835256576538,,0.0,,1.9261515140533447,
16,16,,1.0893263816833496,,0.692965030670166,,0.1305386871099472,,0.7157949209213257,,0.0,,2.6286251544952393
16,16,1.0893263816833496,,0.692965030670166,,0.1305386871099472,,0.7157949209213257,,0.0,,2.6286251544952393,
17,17,,0.8610279560089111,,0.6929630041122437,,0.1362665295600891,,0.7079472541809082,,0.0,,2.3982045650482178
17,17,0.8610279560089111,,0.6929630041122437,,0.1362665295600891,,0.7079472541809082,,0.0,,2.3982045650482178,
18,18,,0.32964590191841125,,0.69295334815979,,0.13893520832061768,,0.7171884775161743,,0.0,,1.878722906112671
18,18,0.32964590191841125,,0.69295334815979,,0.13893520832061768,,0.7171884775161743,,0.0,,1.878722906112671,
19,19,,0.702233076095581,,0.6929488182067871,,0.1336970031261444,,0.706760048866272,,0.0,,2.2356390953063965
19,19,0.702233076095581,,0.6929488182067871,,0.1336970031261444,,0.706760048866272,,0.0,,2.2356390953063965,
