epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.11199914664030075,,0.69313645362854,,0.798244833946228,,0.7064918875694275,,1.1035034656524658,,3.4133758544921875
0,0,0.11199914664030075,,0.69313645362854,,0.798244833946228,,0.7064918875694275,,1.1035034656524658,,3.4133758544921875,
1,1,,0.09174920618534088,,0.6932469606399536,,0.7869458794593811,,0.7035607099533081,,0.848851203918457,,3.1243538856506348
1,1,0.09174920618534088,,0.6932469606399536,,0.7869458794593811,,0.7035607099533081,,0.848851203918457,,3.1243538856506348,
2,2,,0.09001372754573822,,0.6930471658706665,,0.854407548904419,,0.7036188840866089,,0.6395641565322876,,2.980651378631592
2,2,0.09001372754573822,,0.6930471658706665,,0.854407548904419,,0.7036188840866089,,0.6395641565322876,,2.980651378631592,
3,3,,0.08978630602359772,,0.6935755610466003,,0.688727617263794,,0.6950182914733887,,0.6686034202575684,,2.8357112407684326
3,3,0.08978630602359772,,0.6935755610466003,,0.688727617263794,,0.6950182914733887,,0.6686034202575684,,2.8357112407684326,
4,4,,0.08039180934429169,,0.6933416724205017,,0.6052328944206238,,0.7118834257125854,,3.133390426635742,,5.224240303039551
4,4,0.08039180934429169,,0.6933416724205017,,0.6052328944206238,,0.7118834257125854,,3.133390426635742,,5.224240303039551,
5,5,,0.1081317588686943,,0.693196177482605,,0.5755879282951355,,0.7055017948150635,,0.5374459028244019,,2.619863510131836
5,5,0.1081317588686943,,0.693196177482605,,0.5755879282951355,,0.7055017948150635,,0.5374459028244019,,2.619863510131836,
6,6,,0.07957449555397034,,0.6932754516601562,,0.5545044541358948,,0.7014857530593872,,0.8396439552307129,,2.8684840202331543
6,6,0.07957449555397034,,0.6932754516601562,,0.5545044541358948,,0.7014857530593872,,0.8396439552307129,,2.8684840202331543,
7,7,,0.10558219999074936,,0.693152666091919,,0.577486515045166,,0.7042320966720581,,1.1098754405975342,,3.190329074859619
7,7,0.10558219999074936,,0.693152666091919,,0.577486515045166,,0.7042320966720581,,1.1098754405975342,,3.190329074859619,
8,8,,0.08151320368051529,,0.6935397386550903,,0.3607393801212311,,0.7128204703330994,,1.7847089767456055,,3.633321762084961
8,8,0.08151320368051529,,0.6935397386550903,,0.3607393801212311,,0.7128204703330994,,1.7847089767456055,,3.633321762084961,
9,9,,0.08980711549520493,,0.6931465864181519,,0.5649459958076477,,0.706214427947998,,1.0024864673614502,,3.056600332260132
9,9,0.08980711549520493,,0.6931465864181519,,0.5649459958076477,,0.706214427947998,,1.0024864673614502,,3.056600332260132,
10,10,,0.06475682556629181,,0.6932207345962524,,0.5825674533843994,,0.6895715594291687,,1.7518688440322876,,3.7819855213165283
10,10,0.06475682556629181,,0.6932207345962524,,0.5825674533843994,,0.6895715594291687,,1.7518688440322876,,3.7819855213165283,
11,11,,0.06275055557489395,,0.693293035030365,,0.3889698386192322,,0.6931286454200745,,0.665468692779541,,2.503610849380493
11,11,0.06275055557489395,,0.693293035030365,,0.3889698386192322,,0.6931286454200745,,0.665468692779541,,2.503610849380493,
12,12,,0.09743086248636246,,0.6932429671287537,,0.3420202136039734,,0.6941286325454712,,1.4769514799118042,,3.303774356842041
12,12,0.09743086248636246,,0.6932429671287537,,0.3420202136039734,,0.6941286325454712,,1.4769514799118042,,3.303774356842041,
13,13,,0.12186016887426376,,0.6932637691497803,,0.5600083470344543,,0.7007765769958496,,0.8766607046127319,,2.9525694847106934
13,13,0.12186016887426376,,0.6932637691497803,,0.5600083470344543,,0.7007765769958496,,0.8766607046127319,,2.9525694847106934,
