epoch,step,train_box_loss_epoch,train_box_loss_step,train_center_loss_epoch,train_center_loss_step,train_instance_cls_loss_epoch,train_instance_cls_loss_step,train_mask_loss_epoch,train_mask_loss_step,train_semantic_loss_epoch,train_semantic_loss_step,train_total_loss_epoch,train_total_loss_step
10,10,,1.0,,0.5416615605354309,,0.6936951875686646,,0.0,,0.45410311222076416,,0.6776387691497803
10,10,1.0,,0.5416615605354309,,0.6936951875686646,,0.0,,0.45410311222076416,,0.6776387691497803,
11,11,,1.0,,0.5425565242767334,,0.6928272247314453,,0.0,,0.49126800894737244,,0.7148063778877258
11,11,1.0,,0.5425565242767334,,0.6928272247314453,,0.0,,0.49126800894737244,,0.7148063778877258,
12,12,,1.0,,0.5375718474388123,,0.6937156915664673,,0.0,,0.4730307459831238,,0.6961595416069031
12,12,1.0,,0.5375718474388123,,0.6937156915664673,,0.0,,0.4730307459831238,,0.6961595416069031,
13,13,,1.0,,0.533350944519043,,0.6930655241012573,,0.0,,0.4452867805957794,,0.6679284572601318
13,13,1.0,,0.533350944519043,,0.6930655241012573,,0.0,,0.4452867805957794,,0.6679284572601318,
14,14,,1.0,,0.527948796749115,,0.6929255723953247,,0.0,,0.5484378337860107,,0.7705252766609192
14,14,1.0,,0.527948796749115,,0.6929255723953247,,0.0,,0.5484378337860107,,0.7705252766609192,
15,15,,1.0,,0.5288797616958618,,0.6941258907318115,,0.0,,0.6580019593238831,,0.8803025484085083
15,15,1.0,,0.5288797616958618,,0.6941258907318115,,0.0,,0.6580019593238831,,0.8803025484085083,
16,16,,1.0,,0.5133129954338074,,0.6937354207038879,,0.0,,0.5485012531280518,,0.7692061066627502
16,16,1.0,,0.5133129954338074,,0.6937354207038879,,0.0,,0.5485012531280518,,0.7692061066627502,
17,17,,1.0,,0.5216883420944214,,0.693481981754303,,0.0,,0.46068230271339417,,0.6821993589401245
17,17,1.0,,0.5216883420944214,,0.693481981754303,,0.0,,0.46068230271339417,,0.6821993589401245,
18,18,,1.0,,0.4982836842536926,,0.6938207149505615,,0.0,,0.4133906960487366,,0.6326011419296265
18,18,1.0,,0.4982836842536926,,0.6938207149505615,,0.0,,0.4133906960487366,,0.6326011419296265,
19,19,,1.0,,0.48896172642707825,,0.6934717893600464,,0.0,,0.5644488334655762,,0.7826922535896301
19,19,1.0,,0.48896172642707825,,0.6934717893600464,,0.0,,0.5644488334655762,,0.7826922535896301,
20,20,,1.0,,0.49425941705703735,,0.6932275891304016,,0.0,,0.3903200626373291,,0.609068751335144
20,20,1.0,,0.49425941705703735,,0.6932275891304016,,0.0,,0.3903200626373291,,0.609068751335144,
21,21,,1.0,,0.5019253492355347,,0.6931458711624146,,0.0,,0.40876835584640503,,0.6282755136489868
21,21,1.0,,0.5019253492355347,,0.6931458711624146,,0.0,,0.40876835584640503,,0.6282755136489868,
22,22,,1.0,,0.4859585464000702,,0.6931004524230957,,0.0,,0.30870190262794495,,0.5266078114509583
22,22,1.0,,0.4859585464000702,,0.6931004524230957,,0.0,,0.30870190262794495,,0.5266078114509583,
23,23,,1.0,,0.4768267571926117,,0.6930569410324097,,0.0,,0.3617422878742218,,0.5787307024002075
23,23,1.0,,0.4768267571926117,,0.6930569410324097,,0.0,,0.3617422878742218,,0.5787307024002075,
24,24,,1.0,,0.4892306625843048,,0.6933473944664001,,0.0,,0.3220340609550476,,0.5402918457984924
24,24,1.0,,0.4892306625843048,,0.6933473944664001,,0.0,,0.3220340609550476,,0.5402918457984924,
25,25,,1.0,,0.47361379861831665,,0.6932731866836548,,0.0,,0.3863672912120819,,0.6030559539794922
25,25,1.0,,0.47361379861831665,,0.6932731866836548,,0.0,,0.3863672912120819,,0.6030559539794922,
26,26,,1.0,,0.4640413224697113,,0.6932460069656372,,0.0,,0.3118721544742584,,0.527600884437561
26,26,1.0,,0.4640413224697113,,0.6932460069656372,,0.0,,0.3118721544742584,,0.527600884437561,
27,27,,1.0,,0.47222161293029785,,0.6923895478248596,,0.0,,0.2541321814060211,,0.47059330344200134
27,27,1.0,,0.47222161293029785,,0.6923895478248596,,0.0,,0.2541321814060211,,0.47059330344200134,
28,28,,1.0,,0.4731045067310333,,0.6938298344612122,,0.0,,0.3307945132255554,,0.5474879145622253
28,28,1.0,,0.4731045067310333,,0.6938298344612122,,0.0,,0.3307945132255554,,0.5474879145622253,
29,29,,1.0,,0.46326974034309387,,0.69328373670578,,0.0,,0.2952822148799896,,0.5109375715255737
29,29,1.0,,0.46326974034309387,,0.69328373670578,,0.0,,0.2952822148799896,,0.5109375715255737,
30,30,,1.0,,0.46032044291496277,,0.693432629108429,,0.0,,0.31409168243408203,,0.529466986656189
30,30,1.0,,0.46032044291496277,,0.693432629108429,,0.0,,0.31409168243408203,,0.529466986656189,
31,31,,1.0,,0.45880401134490967,,0.6935900449752808,,0.0,,0.3011053502559662,,0.5163447856903076
31,31,1.0,,0.45880401134490967,,0.6935900449752808,,0.0,,0.3011053502559662,,0.5163447856903076,
32,32,,1.0,,0.4509834349155426,,0.6929280757904053,,0.0,,0.33088696002960205,,0.5452780723571777
32,32,1.0,,0.4509834349155426,,0.6929280757904053,,0.0,,0.33088696002960205,,0.5452780723571777,
33,33,,1.0,,0.4550337493419647,,0.6920837163925171,,0.0,,0.30382463335990906,,0.518536388874054
33,33,1.0,,0.4550337493419647,,0.6920837163925171,,0.0,,0.30382463335990906,,0.518536388874054,
34,34,,1.0,,0.45391401648521423,,0.6940327286720276,,0.0,,0.29538798332214355,,0.5101826786994934
34,34,1.0,,0.45391401648521423,,0.6940327286720276,,0.0,,0.29538798332214355,,0.5101826786994934,
35,35,,1.0,,0.44707152247428894,,0.6928260326385498,,0.0,,0.3014681041240692,,0.5154578685760498
35,35,1.0,,0.44707152247428894,,0.6928260326385498,,0.0,,0.3014681041240692,,0.5154578685760498,
36,36,,1.0,,0.4359181225299835,,0.6935707926750183,,0.0,,0.22825640439987183,,0.4412052631378174
36,36,1.0,,0.4359181225299835,,0.6935707926750183,,0.0,,0.22825640439987183,,0.4412052631378174,
37,37,,1.0,,0.43672242760658264,,0.6921380758285522,,0.0,,0.393049955368042,,0.6059359908103943
37,37,1.0,,0.43672242760658264,,0.6921380758285522,,0.0,,0.393049955368042,,0.6059359908103943,
38,38,,1.0,,0.43375924229621887,,0.6918452978134155,,0.0,,0.19729220867156982,,0.40985268354415894
38,38,1.0,,0.43375924229621887,,0.6918452978134155,,0.0,,0.19729220867156982,,0.40985268354415894,
39,39,,1.0,,0.43344956636428833,,0.6941614747047424,,0.0,,0.2972710132598877,,0.5100321173667908
39,39,1.0,,0.43344956636428833,,0.6941614747047424,,0.0,,0.2972710132598877,,0.5100321173667908,
40,40,,1.0,,0.42408332228660583,,0.6921212077140808,,0.0,,0.2977999746799469,,0.5094203948974609
40,40,1.0,,0.42408332228660583,,0.6921212077140808,,0.0,,0.2977999746799469,,0.5094203948974609,
41,41,,1.0,,0.4320293962955475,,0.6932522058486938,,0.0,,0.19876480102539062,,0.4112929701805115
41,41,1.0,,0.4320293962955475,,0.6932522058486938,,0.0,,0.19876480102539062,,0.4112929701805115,
42,42,,1.0,,0.41973191499710083,,0.6946605443954468,,0.0,,0.2520451545715332,,0.46348440647125244
42,42,1.0,,0.41973191499710083,,0.6946605443954468,,0.0,,0.2520451545715332,,0.46348440647125244,
43,43,,1.0,,0.41623297333717346,,0.6925496459007263,,0.0,,0.2929224371910095,,0.5038006901741028
43,43,1.0,,0.41623297333717346,,0.6925496459007263,,0.0,,0.2929224371910095,,0.5038006901741028,
44,44,,1.0,,0.42140811681747437,,0.6921335458755493,,0.0,,0.2235020250082016,,0.4348561763763428
44,44,1.0,,0.42140811681747437,,0.6921335458755493,,0.0,,0.2235020250082016,,0.4348561763763428,
45,45,,1.0,,0.4206058979034424,,0.6938877701759338,,0.0,,0.30907681584358215,,0.5205261707305908
45,45,1.0,,0.4206058979034424,,0.6938877701759338,,0.0,,0.30907681584358215,,0.5205261707305908,
46,46,,1.0,,0.42408832907676697,,0.692627489566803,,0.0,,0.2516990602016449,,0.4633706212043762
46,46,1.0,,0.42408832907676697,,0.692627489566803,,0.0,,0.2516990602016449,,0.4633706212043762,
47,47,,1.0,,0.4096490740776062,,0.6951959133148193,,0.0,,0.2744935154914856,,0.4849780201911926
47,47,1.0,,0.4096490740776062,,0.6951959133148193,,0.0,,0.2744935154914856,,0.4849780201911926,
48,48,,1.0,,0.41992777585983276,,0.6933693885803223,,0.0,,0.2804526388645172,,0.49178236722946167
48,48,1.0,,0.41992777585983276,,0.6933693885803223,,0.0,,0.2804526388645172,,0.49178236722946167,
49,49,,1.0,,0.409302681684494,,0.6922053694725037,,0.0,,0.320102721452713,,0.530253529548645
49,49,1.0,,0.409302681684494,,0.6922053694725037,,0.0,,0.320102721452713,,0.530253529548645,
50,50,,1.0,,0.4197109043598175,,0.6915697455406189,,0.0,,0.24241045117378235,,0.4535385072231293
50,50,1.0,,0.4197109043598175,,0.6915697455406189,,0.0,,0.24241045117378235,,0.4535385072231293,
51,51,,1.0,,0.4101400375366211,,0.694015622138977,,0.0,,0.21429437398910522,,0.4247099459171295
51,51,1.0,,0.4101400375366211,,0.694015622138977,,0.0,,0.21429437398910522,,0.4247099459171295,
52,52,,1.0,,0.40216687321662903,,0.6920762658119202,,0.0,,0.26434552669525146,,0.4737698435783386
52,52,1.0,,0.40216687321662903,,0.6920762658119202,,0.0,,0.26434552669525146,,0.4737698435783386,
53,53,,1.0,,0.40888550877571106,,0.6933759450912476,,0.0,,0.2027643918991089,,0.412990540266037
53,53,1.0,,0.40888550877571106,,0.6933759450912476,,0.0,,0.2027643918991089,,0.412990540266037,
54,54,,1.0,,0.4055164158344269,,0.6931569576263428,,0.0,,0.22261440753936768,,0.4324817359447479
54,54,1.0,,0.4055164158344269,,0.6931569576263428,,0.0,,0.22261440753936768,,0.4324817359447479,
55,55,,1.0,,0.39880627393722534,,0.6915952563285828,,0.0,,0.19746457040309906,,0.40650475025177
55,55,1.0,,0.39880627393722534,,0.6915952563285828,,0.0,,0.19746457040309906,,0.40650475025177,
56,56,,1.0,,0.39925941824913025,,0.6908857226371765,,0.0,,0.23597632348537445,,0.4449908435344696
56,56,1.0,,0.39925941824913025,,0.6908857226371765,,0.0,,0.23597632348537445,,0.4449908435344696,
57,57,,1.0,,0.4056987166404724,,0.692690372467041,,0.0,,0.22431284189224243,,0.4341517388820648
57,57,1.0,,0.4056987166404724,,0.692690372467041,,0.0,,0.22431284189224243,,0.4341517388820648,
58,58,,1.0,,0.39715179800987244,,0.6948409676551819,,0.0,,0.26425015926361084,,0.4734494090080261
58,58,1.0,,0.39715179800987244,,0.6948409676551819,,0.0,,0.26425015926361084,,0.4734494090080261,
59,59,,1.0,,0.39374127984046936,,0.6921842098236084,,0.0,,0.2686675190925598,,0.4772600531578064
59,59,1.0,,0.39374127984046936,,0.6921842098236084,,0.0,,0.2686675190925598,,0.4772600531578064,
60,60,,1.0,,0.39880359172821045,,0.6955133080482483,,0.0,,0.20544248819351196,,0.41487419605255127
60,60,1.0,,0.39880359172821045,,0.6955133080482483,,0.0,,0.20544248819351196,,0.41487419605255127,
61,61,,1.0,,0.3927169740200043,,0.6925382018089294,,0.0,,0.2510780692100525,,0.45960360765457153
61,61,1.0,,0.3927169740200043,,0.6925382018089294,,0.0,,0.2510780692100525,,0.45960360765457153,
62,62,,1.0,,0.396777480840683,,0.694159209728241,,0.0,,0.2455122172832489,,0.4546058773994446
62,62,1.0,,0.396777480840683,,0.694159209728241,,0.0,,0.2455122172832489,,0.4546058773994446,
63,63,,1.0,,0.39607784152030945,,0.6925348043441772,,0.0,,0.24965602159500122,,0.45851728320121765
63,63,1.0,,0.39607784152030945,,0.6925348043441772,,0.0,,0.24965602159500122,,0.45851728320121765,
64,64,,1.0,,0.39605650305747986,,0.6914053559303284,,0.0,,0.3123541474342346,,0.5211003422737122
64,64,1.0,,0.39605650305747986,,0.6914053559303284,,0.0,,0.3123541474342346,,0.5211003422737122,
65,65,,1.0,,0.3907468318939209,,0.6924015879631042,,0.0,,0.18087677657604218,,0.3891916275024414
65,65,1.0,,0.3907468318939209,,0.6924015879631042,,0.0,,0.18087677657604218,,0.3891916275024414,
66,66,,1.0,,0.392798513174057,,0.6931601166725159,,0.0,,0.23688524961471558,,0.4454811215400696
66,66,1.0,,0.392798513174057,,0.6931601166725159,,0.0,,0.23688524961471558,,0.4454811215400696,
67,67,,1.0,,0.3927406668663025,,0.6935466527938843,,0.0,,0.20042409002780914,,0.40905284881591797
67,67,1.0,,0.3927406668663025,,0.6935466527938843,,0.0,,0.20042409002780914,,0.40905284881591797,
68,68,,1.0,,0.3902263939380646,,0.6952322721481323,,0.0,,0.19096925854682922,,0.39951515197753906
68,68,1.0,,0.3902263939380646,,0.6952322721481323,,0.0,,0.19096925854682922,,0.39951515197753906,
69,69,,1.0,,0.398908793926239,,0.6907582879066467,,0.0,,0.2564651668071747,,0.4654318690299988
69,69,1.0,,0.398908793926239,,0.6907582879066467,,0.0,,0.2564651668071747,,0.4654318690299988,
70,70,,1.0,,0.3965122401714325,,0.6925104856491089,,0.0,,0.48523303866386414,,0.6941353678703308
70,70,1.0,,0.3965122401714325,,0.6925104856491089,,0.0,,0.48523303866386414,,0.6941353678703308,
71,71,,1.0,,0.3915397524833679,,0.695123553276062,,0.0,,0.23020091652870178,,0.4388672411441803
71,71,1.0,,0.3915397524833679,,0.695123553276062,,0.0,,0.23020091652870178,,0.4388672411441803,
72,72,,1.0,,0.3837152421474457,,0.6948630213737488,,0.0,,0.1779991090297699,,0.3858569264411926
72,72,1.0,,0.3837152421474457,,0.6948630213737488,,0.0,,0.1779991090297699,,0.3858569264411926,
73,73,,1.0,,0.39314568042755127,,0.6918556690216064,,0.0,,0.19256196916103363,,0.40106213092803955
73,73,1.0,,0.39314568042755127,,0.6918556690216064,,0.0,,0.19256196916103363,,0.40106213092803955,
74,74,,1.0,,0.3949792683124542,,0.6923778057098389,,0.0,,0.26992395520210266,,0.4786596894264221
74,74,1.0,,0.3949792683124542,,0.6923778057098389,,0.0,,0.26992395520210266,,0.4786596894264221,
75,75,,1.0,,0.3865621089935303,,0.6923767924308777,,0.0,,0.19568149745464325,,0.4035753905773163
75,75,1.0,,0.3865621089935303,,0.6923767924308777,,0.0,,0.19568149745464325,,0.4035753905773163,
76,76,,1.0,,0.39810997247695923,,0.694077730178833,,0.0,,0.23193758726119995,,0.4411563277244568
76,76,1.0,,0.39810997247695923,,0.694077730178833,,0.0,,0.23193758726119995,,0.4411563277244568,
77,77,,1.0,,0.3930429518222809,,0.6935539245605469,,0.0,,0.20954038202762604,,0.4182000756263733
77,77,1.0,,0.3930429518222809,,0.6935539245605469,,0.0,,0.20954038202762604,,0.4182000756263733,
78,78,,1.0,,0.38756585121154785,,0.6946020722389221,,0.0,,0.18970444798469543,,0.39792123436927795
78,78,1.0,,0.38756585121154785,,0.6946020722389221,,0.0,,0.18970444798469543,,0.39792123436927795,
79,79,,1.0,,0.3880182206630707,,0.6922458410263062,,0.0,,0.2099825143814087,,0.4180089235305786
79,79,1.0,,0.3880182206630707,,0.6922458410263062,,0.0,,0.2099825143814087,,0.4180089235305786,
80,80,,1.0,,0.38513264060020447,,0.6919851303100586,,0.0,,0.18480296432971954,,0.39251473546028137
80,80,1.0,,0.38513264060020447,,0.6919851303100586,,0.0,,0.18480296432971954,,0.39251473546028137,
81,81,,1.0,,0.3895643651485443,,0.6943374276161194,,0.0,,0.21789129078388214,,0.42628148198127747
81,81,1.0,,0.3895643651485443,,0.6943374276161194,,0.0,,0.21789129078388214,,0.42628148198127747,
82,82,,1.0,,0.3927210569381714,,0.691331684589386,,0.0,,0.16182686388492584,,0.37023213505744934
82,82,1.0,,0.3927210569381714,,0.691331684589386,,0.0,,0.16182686388492584,,0.37023213505744934,
83,83,,1.0,,0.3816876709461212,,0.6942072510719299,,0.0,,0.20983433723449707,,0.4174238443374634
83,83,1.0,,0.3816876709461212,,0.6942072510719299,,0.0,,0.20983433723449707,,0.4174238443374634,
84,84,,1.0,,0.3870026767253876,,0.6935533285140991,,0.0,,0.1962650865316391,,0.40432068705558777
84,84,1.0,,0.3870026767253876,,0.6935533285140991,,0.0,,0.1962650865316391,,0.40432068705558777,
85,85,,1.0,,0.37178921699523926,,0.6934224367141724,,0.0,,0.20459003746509552,,0.4111112058162689
85,85,1.0,,0.37178921699523926,,0.6934224367141724,,0.0,,0.20459003746509552,,0.4111112058162689,
86,86,,1.0,,0.3743646442890167,,0.6917228698730469,,0.0,,0.23497094213962555,,0.4415796995162964
86,86,1.0,,0.3743646442890167,,0.6917228698730469,,0.0,,0.23497094213962555,,0.4415796995162964,
87,87,,1.0,,0.37722691893577576,,0.6939455270767212,,0.0,,0.18574009835720062,,0.3928573429584503
87,87,1.0,,0.37722691893577576,,0.6939455270767212,,0.0,,0.18574009835720062,,0.3928573429584503,
88,88,,1.0,,0.3807228207588196,,0.6939454674720764,,0.0,,0.18397942185401917,,0.3914462625980377
88,88,1.0,,0.3807228207588196,,0.6939454674720764,,0.0,,0.18397942185401917,,0.3914462625980377,
89,89,,1.0,,0.3796398639678955,,0.6914613246917725,,0.0,,0.2092927247285843,,0.4164028465747833
89,89,1.0,,0.3796398639678955,,0.6914613246917725,,0.0,,0.2092927247285843,,0.4164028465747833,
90,90,,1.0,,0.37759608030319214,,0.6932917237281799,,0.0,,0.2255963236093521,,0.43268510699272156
90,90,1.0,,0.37759608030319214,,0.6932917237281799,,0.0,,0.2255963236093521,,0.43268510699272156,
91,91,,1.0,,0.38311734795570374,,0.691852867603302,,0.0,,0.17892156541347504,,0.38641858100891113
91,91,1.0,,0.38311734795570374,,0.691852867603302,,0.0,,0.17892156541347504,,0.38641858100891113,
92,92,,1.0,,0.3742124140262604,,0.6922449469566345,,0.0,,0.22590205073356628,,0.43254780769348145
92,92,1.0,,0.3742124140262604,,0.6922449469566345,,0.0,,0.22590205073356628,,0.43254780769348145,
93,93,,1.0,,0.3808169364929199,,0.6936845183372498,,0.0,,0.18041837215423584,,0.3878685235977173
93,93,1.0,,0.3808169364929199,,0.6936845183372498,,0.0,,0.18041837215423584,,0.3878685235977173,
94,94,,1.0,,0.3808678984642029,,0.6909345388412476,,0.0,,0.19842743873596191,,0.4056077003479004
94,94,1.0,,0.3808678984642029,,0.6909345388412476,,0.0,,0.19842743873596191,,0.4056077003479004,
95,95,,1.0,,0.3816705346107483,,0.6928988695144653,,0.0,,0.17311625182628632,,0.38057321310043335
95,95,1.0,,0.3816705346107483,,0.6928988695144653,,0.0,,0.17311625182628632,,0.38057321310043335,
96,96,,1.0,,0.38148167729377747,,0.6925057768821716,,0.0,,0.19141355156898499,,0.39881229400634766
96,96,1.0,,0.38148167729377747,,0.6925057768821716,,0.0,,0.19141355156898499,,0.39881229400634766,
97,97,,1.0,,0.3895738124847412,,0.6936852931976318,,0.0,,0.19291038811206818,,0.40123632550239563
97,97,1.0,,0.3895738124847412,,0.6936852931976318,,0.0,,0.19291038811206818,,0.40123632550239563,
98,98,,1.0,,0.37580594420433044,,0.6931610107421875,,0.0,,0.24163998663425446,,0.4485366940498352
98,98,1.0,,0.37580594420433044,,0.6931610107421875,,0.0,,0.24163998663425446,,0.4485366940498352,
99,99,,1.0,,0.375408411026001,,0.6931609511375427,,0.0,,0.23916691541671753,,0.4460238516330719
99,99,1.0,,0.375408411026001,,0.6931609511375427,,0.0,,0.23916691541671753,,0.4460238516330719,
