epoch,step,train_box_loss_epoch,train_box_loss_step,train_center_loss_epoch,train_center_loss_step,train_instance_cls_loss_epoch,train_instance_cls_loss_step,train_mask_loss_epoch,train_mask_loss_step,train_semantic_loss_epoch,train_semantic_loss_step,train_total_loss_epoch,train_total_loss_step
8,8,1.0,,0.6892362833023071,,0.6918613314628601,,0.7746282815933228,,0.3246396780014038,,3.480365753173828,
9,9,,1.0,,0.7229952216148376,,0.6914327144622803,,0.7231512069702148,,0.29506683349609375,,3.4326460361480713
9,9,1.0,,0.7229952216148376,,0.6914327144622803,,0.7231512069702148,,0.29506683349609375,,3.4326460361480713,
10,10,,1.0,,0.6655768156051636,,0.6880872845649719,,0.7406349778175354,,0.3044867515563965,,3.3987858295440674
10,10,1.0,,0.6655768156051636,,0.6880872845649719,,0.7406349778175354,,0.3044867515563965,,3.3987858295440674,
11,11,,1.0,,0.6927357912063599,,0.6917725205421448,,0.7086095213890076,,0.2890400290489197,,3.382157802581787
11,11,1.0,,0.6927357912063599,,0.6917725205421448,,0.7086095213890076,,0.2890400290489197,,3.382157802581787,
12,12,,1.0,,0.6462795734405518,,0.6903209686279297,,0.7234717607498169,,0.27115198969841003,,3.3312244415283203
12,12,1.0,,0.6462795734405518,,0.6903209686279297,,0.7234717607498169,,0.27115198969841003,,3.3312244415283203,
13,13,,1.0,,0.6622146368026733,,0.691120445728302,,0.7117009162902832,,0.23066221177577972,,3.2956981658935547
13,13,1.0,,0.6622146368026733,,0.691120445728302,,0.7117009162902832,,0.23066221177577972,,3.2956981658935547,
14,14,,1.0,,0.6528158187866211,,0.6883140802383423,,0.70280921459198,,0.25424566864967346,,3.298184871673584
14,14,1.0,,0.6528158187866211,,0.6883140802383423,,0.70280921459198,,0.25424566864967346,,3.298184871673584,
15,15,,1.0,,0.5914402008056641,,0.6889134049415588,,0.7533904910087585,,0.3133991062641144,,3.3471431732177734
15,15,1.0,,0.5914402008056641,,0.6889134049415588,,0.7533904910087585,,0.3133991062641144,,3.3471431732177734,
16,16,,1.0,,0.6098340153694153,,0.6937076449394226,,0.7012768387794495,,0.20537540316581726,,3.2101938724517822
16,16,1.0,,0.6098340153694153,,0.6937076449394226,,0.7012768387794495,,0.20537540316581726,,3.2101938724517822,
17,17,,1.0,,0.5763348937034607,,0.6921291351318359,,0.7107692956924438,,0.2650592029094696,,3.2442922592163086
17,17,1.0,,0.5763348937034607,,0.6921291351318359,,0.7107692956924438,,0.2650592029094696,,3.2442922592163086,
18,18,,1.0,,0.6082215905189514,,0.6875547170639038,,0.6827327013015747,,0.24209389090538025,,3.2206029891967773
18,18,1.0,,0.6082215905189514,,0.6875547170639038,,0.6827327013015747,,0.24209389090538025,,3.2206029891967773,
19,19,,1.0,,0.5163291692733765,,0.6932181119918823,,0.7007051110267639,,0.18912912905216217,,3.099381446838379
19,19,1.0,,0.5163291692733765,,0.6932181119918823,,0.7007051110267639,,0.18912912905216217,,3.099381446838379,
20,20,,1.0,,0.579645574092865,,0.6845253705978394,,0.7058489322662354,,0.3311534821987152,,3.301173448562622
20,20,1.0,,0.579645574092865,,0.6845253705978394,,0.7058489322662354,,0.3311534821987152,,3.301173448562622,
21,21,,1.0,,0.5308399200439453,,0.6958354115486145,,0.6533969044685364,,0.28899988532066345,,3.169072151184082
21,21,1.0,,0.5308399200439453,,0.6958354115486145,,0.6533969044685364,,0.28899988532066345,,3.169072151184082,
22,22,,1.0,,0.5305601358413696,,0.6917375922203064,,0.6492286920547485,,0.21480555832386017,,3.086331844329834
22,22,1.0,,0.5305601358413696,,0.6917375922203064,,0.6492286920547485,,0.21480555832386017,,3.086331844329834,
23,23,,1.0,,0.5441398024559021,,0.7002290487289429,,0.810526430606842,,0.5375481247901917,,3.5924434661865234
23,23,1.0,,0.5441398024559021,,0.7002290487289429,,0.810526430606842,,0.5375481247901917,,3.5924434661865234,
24,24,,1.0,,0.4899199306964874,,0.6961032152175903,,0.6986247897148132,,0.2141050100326538,,3.098752975463867
24,24,1.0,,0.4899199306964874,,0.6961032152175903,,0.6986247897148132,,0.2141050100326538,,3.098752975463867,
25,25,,1.0,,0.5029395818710327,,0.6954270005226135,,0.6128237247467041,,0.235640287399292,,3.046830654144287
25,25,1.0,,0.5029395818710327,,0.6954270005226135,,0.6128237247467041,,0.235640287399292,,3.046830654144287,
26,26,,1.0,,0.4961119592189789,,0.6908090710639954,,0.6841052770614624,,0.23092924058437347,,3.1019554138183594
26,26,1.0,,0.4961119592189789,,0.6908090710639954,,0.6841052770614624,,0.23092924058437347,,3.1019554138183594,
27,27,,1.0,,0.49683064222335815,,0.6954870820045471,,0.6910190582275391,,0.3388749361038208,,3.2222115993499756
27,27,1.0,,0.49683064222335815,,0.6954870820045471,,0.6910190582275391,,0.3388749361038208,,3.2222115993499756,
28,28,,1.0,,0.4674378037452698,,0.6872594356536865,,0.7346429228782654,,0.35994672775268555,,3.2492868900299072
28,28,1.0,,0.4674378037452698,,0.6872594356536865,,0.7346429228782654,,0.35994672775268555,,3.2492868900299072,
29,29,,1.0,,0.4523818790912628,,0.6947829723358154,,0.6264939308166504,,0.2760431468486786,,3.0497019290924072
29,29,1.0,,0.4523818790912628,,0.6947829723358154,,0.6264939308166504,,0.2760431468486786,,3.0497019290924072,
30,30,,1.0,,0.46648702025413513,,0.6881455779075623,,0.6776530742645264,,0.1957436054944992,,3.028029203414917
30,30,1.0,,0.46648702025413513,,0.6881455779075623,,0.6776530742645264,,0.1957436054944992,,3.028029203414917,
31,31,,1.0,,0.5174264311790466,,0.6924898028373718,,0.716084897518158,,0.32364344596862793,,3.2496447563171387
31,31,1.0,,0.5174264311790466,,0.6924898028373718,,0.716084897518158,,0.32364344596862793,,3.2496447563171387,
32,32,,1.0,,0.522373378276825,,0.6885427236557007,,0.6596627831459045,,0.3316096067428589,,3.202188491821289
32,32,1.0,,0.522373378276825,,0.6885427236557007,,0.6596627831459045,,0.3316096067428589,,3.202188491821289,
33,33,,1.0,,0.4400911331176758,,0.6932750344276428,,0.6460209488868713,,0.2063719928264618,,2.9857590198516846
33,33,1.0,,0.4400911331176758,,0.6932750344276428,,0.6460209488868713,,0.2063719928264618,,2.9857590198516846,
34,34,,1.0,,0.3972473740577698,,0.6876064538955688,,0.6191562414169312,,0.19774863123893738,,2.9017586708068848
34,34,1.0,,0.3972473740577698,,0.6876064538955688,,0.6191562414169312,,0.19774863123893738,,2.9017586708068848,
35,35,,1.0,,0.44273075461387634,,0.6979867815971375,,0.6123063564300537,,0.2079349011182785,,2.96095871925354
35,35,1.0,,0.44273075461387634,,0.6979867815971375,,0.6123063564300537,,0.2079349011182785,,2.96095871925354,
36,36,,1.0,,0.4003961980342865,,0.686632513999939,,0.6346392631530762,,0.3868088126182556,,3.1084766387939453
36,36,1.0,,0.4003961980342865,,0.686632513999939,,0.6346392631530762,,0.3868088126182556,,3.1084766387939453,
37,37,,1.0,,0.4650672376155853,,0.6941326856613159,,0.6396936774253845,,0.5584297776222229,,3.35732364654541
37,37,1.0,,0.4650672376155853,,0.6941326856613159,,0.6396936774253845,,0.5584297776222229,,3.35732364654541,
38,38,,1.0,,0.4122673571109772,,0.6932925581932068,,0.5994631052017212,,0.15997417271137238,,2.864997386932373
38,38,1.0,,0.4122673571109772,,0.6932925581932068,,0.5994631052017212,,0.15997417271137238,,2.864997386932373,
39,39,,1.0,,0.41963526606559753,,0.6872650384902954,,0.655893862247467,,0.20453979074954987,,2.9673337936401367
39,39,1.0,,0.41963526606559753,,0.6872650384902954,,0.655893862247467,,0.20453979074954987,,2.9673337936401367,
40,40,,1.0,,0.39694517850875854,,0.6945462822914124,,0.5968618392944336,,0.26067331433296204,,2.949026584625244
40,40,1.0,,0.39694517850875854,,0.6945462822914124,,0.5968618392944336,,0.26067331433296204,,2.949026584625244,
41,41,,1.0,,0.3697595000267029,,0.6853657960891724,,0.5877156853675842,,0.21653702855110168,,2.859377861022949
41,41,1.0,,0.3697595000267029,,0.6853657960891724,,0.5877156853675842,,0.21653702855110168,,2.859377861022949,
42,42,,1.0,,0.39766576886177063,,0.6933070421218872,,0.5861208438873291,,0.17952045798301697,,2.856614112854004
42,42,1.0,,0.39766576886177063,,0.6933070421218872,,0.5861208438873291,,0.17952045798301697,,2.856614112854004,
43,43,,1.0,,0.36150243878364563,,0.6914998888969421,,0.5748524069786072,,0.19294151663780212,,2.820796251296997
43,43,1.0,,0.36150243878364563,,0.6914998888969421,,0.5748524069786072,,0.19294151663780212,,2.820796251296997,
44,44,,1.0,,0.3640782833099365,,0.6951490640640259,,0.5594469308853149,,0.27082645893096924,,2.889500617980957
44,44,1.0,,0.3640782833099365,,0.6951490640640259,,0.5594469308853149,,0.27082645893096924,,2.889500617980957,
45,45,,1.0,,0.3915381133556366,,0.6831367611885071,,0.5718332529067993,,0.20116950571537018,,2.847677707672119
45,45,1.0,,0.3915381133556366,,0.6831367611885071,,0.5718332529067993,,0.20116950571537018,,2.847677707672119,
46,46,,1.0,,0.32999926805496216,,0.6867513060569763,,0.5737707614898682,,0.20468176901340485,,2.79520320892334
46,46,1.0,,0.32999926805496216,,0.6867513060569763,,0.5737707614898682,,0.20468176901340485,,2.79520320892334,
47,47,,1.0,,0.36596325039863586,,0.6895126104354858,,0.5639034509658813,,0.19200634956359863,,2.8113856315612793
47,47,1.0,,0.36596325039863586,,0.6895126104354858,,0.5639034509658813,,0.19200634956359863,,2.8113856315612793,
48,48,,1.0,,0.34759521484375,,0.6933354735374451,,0.5501917600631714,,0.18403784930706024,,2.775160312652588
48,48,1.0,,0.34759521484375,,0.6933354735374451,,0.5501917600631714,,0.18403784930706024,,2.775160312652588,
49,49,,1.0,,0.30939769744873047,,0.6943246126174927,,0.5308276414871216,,0.14803500473499298,,2.682584762573242
49,49,1.0,,0.30939769744873047,,0.6943246126174927,,0.5308276414871216,,0.14803500473499298,,2.682584762573242,
50,50,,1.0,,0.3763973116874695,,0.6862316131591797,,0.5448344945907593,,0.22697927057743073,,2.834442615509033
50,50,1.0,,0.3763973116874695,,0.6862316131591797,,0.5448344945907593,,0.22697927057743073,,2.834442615509033,
51,51,,1.0,,0.31149449944496155,,0.6994128227233887,,0.5242034792900085,,0.22250784933567047,,2.7576186656951904
51,51,1.0,,0.31149449944496155,,0.6994128227233887,,0.5242034792900085,,0.22250784933567047,,2.7576186656951904,
52,52,,1.0,,0.3361063599586487,,0.6801009178161621,,0.5314403176307678,,0.22959284484386444,,2.77724027633667
52,52,1.0,,0.3361063599586487,,0.6801009178161621,,0.5314403176307678,,0.22959284484386444,,2.77724027633667,
53,53,,1.0,,0.3367900252342224,,0.69188392162323,,0.5347272753715515,,0.1960475742816925,,2.759448766708374
53,53,1.0,,0.3367900252342224,,0.69188392162323,,0.5347272753715515,,0.1960475742816925,,2.759448766708374,
54,54,,1.0,,0.3497602343559265,,0.6839374899864197,,0.539465606212616,,0.14137649536132812,,2.7145400047302246
54,54,1.0,,0.3497602343559265,,0.6839374899864197,,0.539465606212616,,0.14137649536132812,,2.7145400047302246,
55,55,,1.0,,0.3998275101184845,,0.6944378614425659,,0.5271583795547485,,0.22698205709457397,,2.8484058380126953
55,55,1.0,,0.3998275101184845,,0.6944378614425659,,0.5271583795547485,,0.22698205709457397,,2.8484058380126953,
56,56,,1.0,,0.34192824363708496,,0.6790034770965576,,0.6876006126403809,,0.20195496082305908,,2.910487174987793
56,56,1.0,,0.34192824363708496,,0.6790034770965576,,0.6876006126403809,,0.20195496082305908,,2.910487174987793,
57,57,,1.0,,0.2867846190929413,,0.6933876276016235,,0.4832592308521271,,0.16514110565185547,,2.628572463989258
57,57,1.0,,0.2867846190929413,,0.6933876276016235,,0.4832592308521271,,0.16514110565185547,,2.628572463989258,
58,58,,1.0,,0.29676419496536255,,0.6870325207710266,,0.46476274728775024,,0.22354136407375336,,2.672100782394409
58,58,1.0,,0.29676419496536255,,0.6870325207710266,,0.46476274728775024,,0.22354136407375336,,2.672100782394409,
59,59,,1.0,,0.30760714411735535,,0.6967960596084595,,0.4802345931529999,,0.15011493861675262,,2.6347527503967285
59,59,1.0,,0.30760714411735535,,0.6967960596084595,,0.4802345931529999,,0.15011493861675262,,2.6347527503967285,
60,60,,1.0,,0.30957067012786865,,0.700279176235199,,0.47692811489105225,,0.3271312713623047,,2.8139090538024902
60,60,1.0,,0.30957067012786865,,0.700279176235199,,0.47692811489105225,,0.3271312713623047,,2.8139090538024902,
61,61,,1.0,,0.316654771566391,,0.6934136152267456,,0.46363016963005066,,0.3125497102737427,,2.786248207092285
61,61,1.0,,0.316654771566391,,0.6934136152267456,,0.46363016963005066,,0.3125497102737427,,2.786248207092285,
62,62,,1.0,,0.3383711874485016,,0.7017211318016052,,0.4473383128643036,,0.2451319545507431,,2.73256254196167
62,62,1.0,,0.3383711874485016,,0.7017211318016052,,0.4473383128643036,,0.2451319545507431,,2.73256254196167,
63,63,,1.0,,0.303973913192749,,0.688754677772522,,0.4716784358024597,,0.17179518938064575,,2.636202096939087
63,63,1.0,,0.303973913192749,,0.688754677772522,,0.4716784358024597,,0.17179518938064575,,2.636202096939087,
64,64,,1.0,,0.29795175790786743,,0.6899084448814392,,0.48400604724884033,,0.17787641286849976,,2.649742603302002
64,64,1.0,,0.29795175790786743,,0.6899084448814392,,0.48400604724884033,,0.17787641286849976,,2.649742603302002,
65,65,,1.0,,0.31046822667121887,,0.6840109825134277,,0.4714210629463196,,0.17758895456790924,,2.643489122390747
65,65,1.0,,0.31046822667121887,,0.6840109825134277,,0.4714210629463196,,0.17758895456790924,,2.643489122390747,
66,66,,1.0,,0.32603487372398376,,0.6839461326599121,,0.4695943593978882,,0.2090839445590973,,2.688659191131592
66,66,1.0,,0.32603487372398376,,0.6839461326599121,,0.4695943593978882,,0.2090839445590973,,2.688659191131592,
67,67,,1.0,,0.28501439094543457,,0.6934336423873901,,0.47546228766441345,,0.17057691514492035,,2.6244871616363525
67,67,1.0,,0.28501439094543457,,0.6934336423873901,,0.47546228766441345,,0.17057691514492035,,2.6244871616363525,
68,68,,1.0,,0.283905029296875,,0.6910253763198853,,0.46641623973846436,,0.18852628767490387,,2.6298727989196777
68,68,1.0,,0.283905029296875,,0.6910253763198853,,0.46641623973846436,,0.18852628767490387,,2.6298727989196777,
69,69,,1.0,,0.35337769985198975,,0.6861456632614136,,0.4702271521091461,,0.19988441467285156,,2.709635019302368
69,69,1.0,,0.35337769985198975,,0.6861456632614136,,0.4702271521091461,,0.19988441467285156,,2.709635019302368,
70,70,,1.0,,0.31237995624542236,,0.6965171694755554,,0.4348107576370239,,0.14474418759346008,,2.588451862335205
70,70,1.0,,0.31237995624542236,,0.6965171694755554,,0.4348107576370239,,0.14474418759346008,,2.588451862335205,
71,71,,1.0,,0.26638972759246826,,0.6885079741477966,,0.4334413409233093,,0.14324867725372314,,2.531587839126587
71,71,1.0,,0.26638972759246826,,0.6885079741477966,,0.4334413409233093,,0.14324867725372314,,2.531587839126587,
72,72,,1.0,,0.30108851194381714,,0.6772644519805908,,0.4584376811981201,,0.1873122751712799,,2.624102830886841
72,72,1.0,,0.30108851194381714,,0.6772644519805908,,0.4584376811981201,,0.1873122751712799,,2.624102830886841,
73,73,,1.0,,0.26246416568756104,,0.6972431540489197,,0.42379727959632874,,0.23934149742126465,,2.6228461265563965
73,73,1.0,,0.26246416568756104,,0.6972431540489197,,0.42379727959632874,,0.23934149742126465,,2.6228461265563965,
74,74,,1.0,,0.2923639118671417,,0.6843948364257812,,0.44832849502563477,,0.21788230538368225,,2.6429696083068848
74,74,1.0,,0.2923639118671417,,0.6843948364257812,,0.44832849502563477,,0.21788230538368225,,2.6429696083068848,
75,75,,1.0,,0.31543296575546265,,0.6806434988975525,,0.4511682689189911,,0.1691930741071701,,2.6164379119873047
75,75,1.0,,0.31543296575546265,,0.6806434988975525,,0.4511682689189911,,0.1691930741071701,,2.6164379119873047,
76,76,,1.0,,0.3129906952381134,,0.6999787092208862,,0.4390512704849243,,0.1576177179813385,,2.609638214111328
76,76,1.0,,0.3129906952381134,,0.6999787092208862,,0.4390512704849243,,0.1576177179813385,,2.609638214111328,
77,77,,1.0,,0.25670701265335083,,0.6934903860092163,,0.4431074261665344,,0.26667845249176025,,2.6599833965301514
77,77,1.0,,0.25670701265335083,,0.6934903860092163,,0.4431074261665344,,0.26667845249176025,,2.6599833965301514,
78,78,,1.0,,0.26030221581459045,,0.6868945956230164,,0.4179559648036957,,0.11712202429771423,,2.4822747707366943
78,78,1.0,,0.26030221581459045,,0.6868945956230164,,0.4179559648036957,,0.11712202429771423,,2.4822747707366943,
79,79,,1.0,,0.29670441150665283,,0.698826789855957,,0.42336589097976685,,0.16299554705619812,,2.581892728805542
79,79,1.0,,0.29670441150665283,,0.698826789855957,,0.42336589097976685,,0.16299554705619812,,2.581892728805542,
80,80,,1.0,,0.2782284915447235,,0.6920177340507507,,0.42172542214393616,,0.1233104020357132,,2.515282154083252
80,80,1.0,,0.2782284915447235,,0.6920177340507507,,0.42172542214393616,,0.1233104020357132,,2.515282154083252,
81,81,,1.0,,0.2599053680896759,,0.693509578704834,,0.39696404337882996,,0.14975842833518982,,2.5001373291015625
81,81,1.0,,0.2599053680896759,,0.693509578704834,,0.39696404337882996,,0.14975842833518982,,2.5001373291015625,
82,82,,1.0,,0.2978634536266327,,0.6840457320213318,,0.43281179666519165,,0.16002053022384644,,2.5747413635253906
82,82,1.0,,0.2978634536266327,,0.6840457320213318,,0.43281179666519165,,0.16002053022384644,,2.5747413635253906,
83,83,,1.0,,0.2602035701274872,,0.6907957792282104,,0.41028454899787903,,0.15422439575195312,,2.5155081748962402
83,83,1.0,,0.2602035701274872,,0.6907957792282104,,0.41028454899787903,,0.15422439575195312,,2.5155081748962402,
84,84,,1.0,,0.2933453917503357,,0.6825706362724304,,0.4370424747467041,,0.13750608265399933,,2.550464630126953
84,84,1.0,,0.2933453917503357,,0.6825706362724304,,0.4370424747467041,,0.13750608265399933,,2.550464630126953,
85,85,,1.0,,0.28037112951278687,,0.6797342896461487,,0.4703196585178375,,0.12856900691986084,,2.5589940547943115
85,85,1.0,,0.28037112951278687,,0.6797342896461487,,0.4703196585178375,,0.12856900691986084,,2.5589940547943115,
86,86,,1.0,,0.2818770110607147,,0.6754328012466431,,0.42705053091049194,,0.16406531631946564,,2.5484256744384766
86,86,1.0,,0.2818770110607147,,0.6754328012466431,,0.42705053091049194,,0.16406531631946564,,2.5484256744384766,
87,87,,1.0,,0.25848934054374695,,0.6771058440208435,,0.42057040333747864,,0.1227368712425232,,2.4789023399353027
87,87,1.0,,0.25848934054374695,,0.6771058440208435,,0.42057040333747864,,0.1227368712425232,,2.4789023399353027,
88,88,,1.0,,0.23833321034908295,,0.6915149688720703,,0.3911347985267639,,0.12946033477783203,,2.4504432678222656
88,88,1.0,,0.23833321034908295,,0.6915149688720703,,0.3911347985267639,,0.12946033477783203,,2.4504432678222656,
89,89,,1.0,,0.2859552800655365,,0.6839297413825989,,0.4603981375694275,,0.19458378851413727,,2.6248669624328613
89,89,1.0,,0.2859552800655365,,0.6839297413825989,,0.4603981375694275,,0.19458378851413727,,2.6248669624328613,
90,90,,1.0,,0.247705340385437,,0.7052801251411438,,0.3988543748855591,,0.17895136773586273,,2.5307912826538086
90,90,1.0,,0.247705340385437,,0.7052801251411438,,0.3988543748855591,,0.17895136773586273,,2.5307912826538086,
91,91,,1.0,,0.24941323697566986,,0.6862049102783203,,0.40216541290283203,,0.13602805137634277,,2.473811626434326
91,91,1.0,,0.24941323697566986,,0.6862049102783203,,0.40216541290283203,,0.13602805137634277,,2.473811626434326,
92,92,,1.0,,0.2553594410419464,,0.6980549097061157,,0.40285244584083557,,0.16339828073978424,,2.519665241241455
92,92,1.0,,0.2553594410419464,,0.6980549097061157,,0.40285244584083557,,0.16339828073978424,,2.519665241241455,
93,93,,1.0,,0.2535586357116699,,0.6920980215072632,,0.42222267389297485,,0.13913947343826294,,2.507018566131592
93,93,1.0,,0.2535586357116699,,0.6920980215072632,,0.42222267389297485,,0.13913947343826294,,2.507018566131592,
94,94,,1.0,,0.26133912801742554,,0.6890795826911926,,0.40786734223365784,,0.20318599045276642,,2.561472177505493
94,94,1.0,,0.26133912801742554,,0.6890795826911926,,0.40786734223365784,,0.20318599045276642,,2.561472177505493,
95,95,,1.0,,0.24013103544712067,,0.6849421262741089,,0.40190523862838745,,0.11184584349393845,,2.438824415206909
95,95,1.0,,0.24013103544712067,,0.6849421262741089,,0.40190523862838745,,0.11184584349393845,,2.438824415206909,
96,96,,1.0,,0.2808046042919159,,0.701244592666626,,0.46571293473243713,,0.09821420907974243,,2.545976400375366
96,96,1.0,,0.2808046042919159,,0.701244592666626,,0.46571293473243713,,0.09821420907974243,,2.545976400375366,
97,97,,1.0,,0.2754456102848053,,0.693617045879364,,0.40166381001472473,,0.1578502506017685,,2.528576612472534
97,97,1.0,,0.2754456102848053,,0.693617045879364,,0.40166381001472473,,0.1578502506017685,,2.528576612472534,
98,98,,1.0,,0.2720728814601898,,0.6720768213272095,,0.40381312370300293,,0.13928189873695374,,2.4872448444366455
98,98,1.0,,0.2720728814601898,,0.6720768213272095,,0.40381312370300293,,0.13928189873695374,,2.4872448444366455,
99,99,,1.0,,0.24712200462818146,,0.6781407594680786,,0.433919757604599,,0.14056114852428436,,2.499743700027466
99,99,1.0,,0.24712200462818146,,0.6781407594680786,,0.433919757604599,,0.14056114852428436,,2.499743700027466,
100,100,,1.0,,0.300297349691391,,0.6873922944068909,,0.4112527370452881,,0.3084593117237091,,2.707401752471924
100,100,1.0,,0.300297349691391,,0.6873922944068909,,0.4112527370452881,,0.3084593117237091,,2.707401752471924,
101,101,,1.0,,0.24065425992012024,,0.6981334686279297,,0.40021952986717224,,0.24072253704071045,,2.5797295570373535
101,101,1.0,,0.24065425992012024,,0.6981334686279297,,0.40021952986717224,,0.24072253704071045,,2.5797295570373535,
102,102,,1.0,,0.2290867567062378,,0.6920658349990845,,0.37593451142311096,,0.22001920640468597,,2.517106533050537
102,102,1.0,,0.2290867567062378,,0.6920658349990845,,0.37593451142311096,,0.22001920640468597,,2.517106533050537,
103,103,,1.0,,0.24718792736530304,,0.7016015648841858,,0.3879121243953705,,0.11040034890174866,,2.4471018314361572
103,103,1.0,,0.24718792736530304,,0.7016015648841858,,0.3879121243953705,,0.11040034890174866,,2.4471018314361572,
104,104,,1.0,,0.27916377782821655,,0.6617488265037537,,0.4027775228023529,,0.16558736562728882,,2.50927734375
104,104,1.0,,0.27916377782821655,,0.6617488265037537,,0.4027775228023529,,0.16558736562728882,,2.50927734375,
105,105,,1.0,,0.2578098475933075,,0.679896354675293,,0.36343634128570557,,0.15811452269554138,,2.459257125854492
105,105,1.0,,0.2578098475933075,,0.679896354675293,,0.36343634128570557,,0.15811452269554138,,2.459257125854492,
106,106,,1.0,,0.27193397283554077,,0.6904342770576477,,0.42503535747528076,,0.3237718939781189,,2.7111754417419434
106,106,1.0,,0.27193397283554077,,0.6904342770576477,,0.42503535747528076,,0.3237718939781189,,2.7111754417419434,
107,107,,1.0,,0.23371151089668274,,0.6936778426170349,,0.38754215836524963,,0.12429069727659225,,2.4392223358154297
107,107,1.0,,0.23371151089668274,,0.6936778426170349,,0.38754215836524963,,0.12429069727659225,,2.4392223358154297,
108,108,,1.0,,0.24676497280597687,,0.691342830657959,,0.3949407935142517,,0.10270963609218597,,2.435758352279663
108,108,1.0,,0.24676497280597687,,0.691342830657959,,0.3949407935142517,,0.10270963609218597,,2.435758352279663,
109,109,,1.0,,0.2740236818790436,,0.6866289377212524,,0.39751136302948,,0.1673172116279602,,2.5254812240600586
109,109,1.0,,0.2740236818790436,,0.6866289377212524,,0.39751136302948,,0.1673172116279602,,2.5254812240600586,
110,110,,1.0,,0.26018980145454407,,0.6787871718406677,,0.37989872694015503,,0.14252929389476776,,2.461405038833618
110,110,1.0,,0.26018980145454407,,0.6787871718406677,,0.37989872694015503,,0.14252929389476776,,2.461405038833618,
111,111,,1.0,,0.2595871090888977,,0.6753677129745483,,0.39092686772346497,,0.12684601545333862,,2.452727794647217
111,111,1.0,,0.2595871090888977,,0.6753677129745483,,0.39092686772346497,,0.12684601545333862,,2.452727794647217,
112,112,,1.0,,0.22170685231685638,,0.7004257440567017,,0.3868350088596344,,0.21409620344638824,,2.523063898086548
112,112,1.0,,0.22170685231685638,,0.7004257440567017,,0.3868350088596344,,0.21409620344638824,,2.523063898086548,
113,113,,1.0,,0.22933368384838104,,0.6717735528945923,,0.38412532210350037,,0.14522519707679749,,2.430457592010498
113,113,1.0,,0.22933368384838104,,0.6717735528945923,,0.38412532210350037,,0.14522519707679749,,2.430457592010498,
114,114,,1.0,,0.22655417025089264,,0.6920251846313477,,0.39956986904144287,,0.1684866100549698,,2.486635684967041
114,114,1.0,,0.22655417025089264,,0.6920251846313477,,0.39956986904144287,,0.1684866100549698,,2.486635684967041,
115,115,,1.0,,0.22620689868927002,,0.6903122663497925,,0.3890593647956848,,0.14848533272743225,,2.454063653945923
115,115,1.0,,0.22620689868927002,,0.6903122663497925,,0.3890593647956848,,0.14848533272743225,,2.454063653945923,
116,116,,1.0,,0.22993580996990204,,0.6834242343902588,,0.38377663493156433,,0.1724536418914795,,2.469590425491333
116,116,1.0,,0.22993580996990204,,0.6834242343902588,,0.38377663493156433,,0.1724536418914795,,2.469590425491333,
117,117,,1.0,,0.22408436238765717,,0.6937445998191833,,0.37996575236320496,,0.14673501253128052,,2.4445297718048096
