epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.0,,0.7022119164466858,,0.0,,0.6723388433456421,,0.0,,1.3745508193969727
0,0,0.0,,0.7022119164466858,,0.0,,0.6723388433456421,,0.0,,1.3745508193969727,
1,1,,0.0,,0.7021112442016602,,0.0,,0.6749365329742432,,0.0,,1.3770477771759033
1,1,0.0,,0.7021112442016602,,0.0,,0.6749365329742432,,0.0,,1.3770477771759033,
2,2,,0.0,,0.7020192742347717,,0.0,,0.6630222201347351,,0.0,,1.3650414943695068
2,2,0.0,,0.7020192742347717,,0.0,,0.6630222201347351,,0.0,,1.3650414943695068,
3,3,,0.0,,0.7018219232559204,,0.0,,0.6783387660980225,,0.0,,1.3801606893539429
3,3,0.0,,0.7018219232559204,,0.0,,0.6783387660980225,,0.0,,1.3801606893539429,
4,4,,0.0,,0.7015703916549683,,0.0,,0.6677743196487427,,0.0,,1.369344711303711
4,4,0.0,,0.7015703916549683,,0.0,,0.6677743196487427,,0.0,,1.369344711303711,
5,5,,0.0,,0.7012630701065063,,0.0,,0.6739875674247742,,0.0,,1.3752505779266357
5,5,0.0,,0.7012630701065063,,0.0,,0.6739875674247742,,0.0,,1.3752505779266357,
6,6,,0.0,,0.7009691596031189,,0.0,,0.6717723608016968,,0.0,,1.372741460800171
6,6,0.0,,0.7009691596031189,,0.0,,0.6717723608016968,,0.0,,1.372741460800171,
7,7,,0.0,,0.7005780339241028,,0.0,,0.6841942667961121,,0.0,,1.3847723007202148
7,7,0.0,,0.7005780339241028,,0.0,,0.6841942667961121,,0.0,,1.3847723007202148,
8,8,,0.0,,0.7001925706863403,,0.0,,0.66578209400177,,0.0,,1.3659746646881104
8,8,0.0,,0.7001925706863403,,0.0,,0.66578209400177,,0.0,,1.3659746646881104,
9,9,,0.0,,0.7001394033432007,,0.0,,0.6719457507133484,,0.0,,1.3720850944519043
9,9,0.0,,0.7001394033432007,,0.0,,0.6719457507133484,,0.0,,1.3720850944519043,
10,10,,0.0,,0.7000985145568848,,0.0,,0.6629509925842285,,0.0,,1.3630495071411133
10,10,0.0,,0.7000985145568848,,0.0,,0.6629509925842285,,0.0,,1.3630495071411133,
11,11,,0.0,,0.7000396847724915,,0.0,,0.6783002018928528,,0.0,,1.3783398866653442
11,11,0.0,,0.7000396847724915,,0.0,,0.6783002018928528,,0.0,,1.3783398866653442,
12,12,,0.0,,0.6999949216842651,,0.0,,0.6959209442138672,,0.0,,1.3959158658981323
12,12,0.0,,0.6999949216842651,,0.0,,0.6959209442138672,,0.0,,1.3959158658981323,
13,13,,0.0,,0.6999591588973999,,0.0,,0.6718006134033203,,0.0,,1.3717597723007202
13,13,0.0,,0.6999591588973999,,0.0,,0.6718006134033203,,0.0,,1.3717597723007202,
14,14,,0.0,,0.6998651623725891,,0.0,,0.660986065864563,,0.0,,1.3608512878417969
14,14,0.0,,0.6998651623725891,,0.0,,0.660986065864563,,0.0,,1.3608512878417969,
15,15,,0.0,,0.6998413801193237,,0.0,,0.6799129247665405,,0.0,,1.3797543048858643
15,15,0.0,,0.6998413801193237,,0.0,,0.6799129247665405,,0.0,,1.3797543048858643,
16,16,,0.0,,0.6997585296630859,,0.0,,0.6710246205329895,,0.0,,1.3707830905914307
16,16,0.0,,0.6997585296630859,,0.0,,0.6710246205329895,,0.0,,1.3707830905914307,
17,17,,0.0,,0.6997548937797546,,0.0,,0.6739670634269714,,0.0,,1.373721957206726
17,17,0.0,,0.6997548937797546,,0.0,,0.6739670634269714,,0.0,,1.373721957206726,
18,18,,0.0,,0.6997466087341309,,0.0,,0.6659705638885498,,0.0,,1.3657171726226807
18,18,0.0,,0.6997466087341309,,0.0,,0.6659705638885498,,0.0,,1.3657171726226807,
19,19,,0.0,,0.6997184753417969,,0.0,,0.6657165884971619,,0.0,,1.3654351234436035
19,19,0.0,,0.6997184753417969,,0.0,,0.6657165884971619,,0.0,,1.3654351234436035,
