epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.1446334570646286,,0.6863723993301392,,0.8094022870063782,,0.6809128522872925,,0.10720494389533997,,2.428525924682617
0,0,0.1446334570646286,,0.6863723993301392,,0.8094022870063782,,0.6809128522872925,,0.10720494389533997,,2.428525924682617,
1,1,,0.110829196870327,,0.6859976053237915,,0.6950914263725281,,0.6920483112335205,,0.001258675241842866,,2.185225248336792
1,1,0.110829196870327,,0.6859976053237915,,0.6950914263725281,,0.6920483112335205,,0.001258675241842866,,2.185225248336792,
2,2,,0.15058910846710205,,0.6863172650337219,,0.5391870141029358,,0.6964297890663147,,0.024814650416374207,,2.0973379611968994
2,2,0.15058910846710205,,0.6863172650337219,,0.5391870141029358,,0.6964297890663147,,0.024814650416374207,,2.0973379611968994,
3,3,,0.05403758957982063,,0.6861578226089478,,0.3997690677642822,,0.6815886497497559,,0.016980072483420372,,1.8385331630706787
3,3,0.05403758957982063,,0.6861578226089478,,0.3997690677642822,,0.6815886497497559,,0.016980072483420372,,1.8385331630706787,
4,4,,0.09081549942493439,,0.6859225034713745,,0.3070031702518463,,0.6789901256561279,,0.009579256176948547,,1.7723106145858765
4,4,0.09081549942493439,,0.6859225034713745,,0.3070031702518463,,0.6789901256561279,,0.009579256176948547,,1.7723106145858765,
5,5,,0.2230578064918518,,0.6854960322380066,,0.27241766452789307,,0.6825464963912964,,0.129879429936409,,1.9933973550796509
5,5,0.2230578064918518,,0.6854960322380066,,0.27241766452789307,,0.6825464963912964,,0.129879429936409,,1.9933973550796509,
6,6,,0.24430470168590546,,0.6851176619529724,,0.254150927066803,,0.6785167455673218,,0.0008489740430377424,,1.8629388809204102
6,6,0.24430470168590546,,0.6851176619529724,,0.254150927066803,,0.6785167455673218,,0.0008489740430377424,,1.8629388809204102,
7,7,,0.2534484267234802,,0.684697687625885,,0.21172696352005005,,0.6834095120429993,,0.029666941612958908,,1.8629496097564697
7,7,0.2534484267234802,,0.684697687625885,,0.21172696352005005,,0.6834095120429993,,0.029666941612958908,,1.8629496097564697,
8,8,,0.12532520294189453,,0.6845617294311523,,0.22204478085041046,,0.6892656087875366,,0.15237854421138763,,1.8735759258270264
8,8,0.12532520294189453,,0.6845617294311523,,0.22204478085041046,,0.6892656087875366,,0.15237854421138763,,1.8735759258270264,
9,9,,0.09664523601531982,,0.684271514415741,,0.29989615082740784,,0.6735665798187256,,0.00046018994180485606,,1.7548396587371826
9,9,0.09664523601531982,,0.684271514415741,,0.29989615082740784,,0.6735665798187256,,0.00046018994180485606,,1.7548396587371826,
10,10,,0.0,,0.6839408874511719,,0.0,,0.6674037575721741,,0.0,,1.3513445854187012
10,10,0.0,,0.6839408874511719,,0.0,,0.6674037575721741,,0.0,,1.3513445854187012,
11,11,,0.0723927766084671,,0.6841515898704529,,0.19945062696933746,,0.6644455790519714,,0.23064523935317993,,1.851085901260376
11,11,0.0723927766084671,,0.6841515898704529,,0.19945062696933746,,0.6644455790519714,,0.23064523935317993,,1.851085901260376,
12,12,,0.6091240644454956,,0.684072732925415,,0.3035612106323242,,0.6608342528343201,,0.0,,2.25759220123291
12,12,0.6091240644454956,,0.684072732925415,,0.3035612106323242,,0.6608342528343201,,0.0,,2.25759220123291,
13,13,,0.30738094449043274,,0.6844258904457092,,0.1896536648273468,,0.6703697443008423,,0.0008750170818530023,,1.8527052402496338
13,13,0.30738094449043274,,0.6844258904457092,,0.1896536648273468,,0.6703697443008423,,0.0008750170818530023,,1.8527052402496338,
14,14,,0.1599230319261551,,0.6840834617614746,,0.18818598985671997,,0.6814827919006348,,0.002331217285245657,,1.7160065174102783
14,14,0.1599230319261551,,0.6840834617614746,,0.18818598985671997,,0.6814827919006348,,0.002331217285245657,,1.7160065174102783,
15,15,,0.05923531576991081,,0.6841078996658325,,0.17939510941505432,,0.67682945728302,,0.002104882849380374,,1.601672649383545
15,15,0.05923531576991081,,0.6841078996658325,,0.17939510941505432,,0.67682945728302,,0.002104882849380374,,1.601672649383545,
16,16,,0.14093640446662903,,0.684135377407074,,0.18470865488052368,,0.6824263334274292,,0.12322544306516647,,1.815432071685791
16,16,0.14093640446662903,,0.684135377407074,,0.18470865488052368,,0.6824263334274292,,0.12322544306516647,,1.815432071685791,
17,17,,1.1398683786392212,,0.6839417219161987,,0.1836054027080536,,0.6806219220161438,,0.0,,2.688037633895874
17,17,1.1398683786392212,,0.6839417219161987,,0.1836054027080536,,0.6806219220161438,,0.0,,2.688037633895874,
18,18,,0.8788443803787231,,0.6841219663619995,,0.17760832607746124,,0.6760435104370117,,0.003116498701274395,,2.4197347164154053
18,18,0.8788443803787231,,0.6841219663619995,,0.17760832607746124,,0.6760435104370117,,0.003116498701274395,,2.4197347164154053,
19,19,,0.26123082637786865,,0.683853268623352,,0.2386823296546936,,0.6872204542160034,,0.0004767376813106239,,1.8714635372161865
19,19,0.26123082637786865,,0.683853268623352,,0.2386823296546936,,0.6872204542160034,,0.0004767376813106239,,1.8714635372161865,
