epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.09679751098155975,,0.6929835677146912,,4.388664245605469,,0.009817645885050297,,0.19973468780517578,,5.387997627258301
0,0,0.09679751098155975,,0.6929835677146912,,4.388664245605469,,0.009817645885050297,,0.19973468780517578,,5.387997627258301,
1,1,,0.09794530272483826,,0.6928994655609131,,4.301502704620361,,0.009868491441011429,,0.023232992738485336,,5.125449180603027
1,1,0.09794530272483826,,0.6928994655609131,,4.301502704620361,,0.009868491441011429,,0.023232992738485336,,5.125449180603027,
2,2,,0.1243373453617096,,0.6929686665534973,,4.383871078491211,,0.009875479154288769,,0.3289327025413513,,5.539985179901123
2,2,0.1243373453617096,,0.6929686665534973,,4.383871078491211,,0.009875479154288769,,0.3289327025413513,,5.539985179901123,
3,3,,0.10775631666183472,,0.6928846836090088,,3.9211671352386475,,0.014401467517018318,,0.13186763226985931,,4.868077278137207
3,3,0.10775631666183472,,0.6928846836090088,,3.9211671352386475,,0.014401467517018318,,0.13186763226985931,,4.868077278137207,
4,4,,0.07806330919265747,,0.6929524540901184,,3.718397855758667,,0.009846765547990799,,0.0776938870549202,,4.576954364776611
4,4,0.07806330919265747,,0.6929524540901184,,3.718397855758667,,0.009846765547990799,,0.0776938870549202,,4.576954364776611,
5,5,,0.12942247092723846,,0.6929827332496643,,3.1784796714782715,,0.009818760678172112,,0.4959661066532135,,4.506669998168945
5,5,0.12942247092723846,,0.6929827332496643,,3.1784796714782715,,0.009818760678172112,,0.4959661066532135,,4.506669998168945,
6,6,,0.0859946608543396,,0.692958414554596,,2.741703510284424,,0.009792633354663849,,0.10225366801023483,,3.6327028274536133
6,6,0.0859946608543396,,0.692958414554596,,2.741703510284424,,0.009792633354663849,,0.10225366801023483,,3.6327028274536133,
7,7,,0.08377949148416519,,0.6931118965148926,,2.219303846359253,,0.009858610108494759,,0.24205948412418365,,3.2481131553649902
7,7,0.08377949148416519,,0.6931118965148926,,2.219303846359253,,0.009858610108494759,,0.24205948412418365,,3.2481131553649902,
8,8,,0.09590576589107513,,0.6926712393760681,,1.594153881072998,,0.009886224754154682,,0.132383793592453,,2.525001049041748
8,8,0.09590576589107513,,0.6926712393760681,,1.594153881072998,,0.009886224754154682,,0.132383793592453,,2.525001049041748,
9,9,,0.09059949964284897,,0.6926709413528442,,1.5678749084472656,,0.009716931730508804,,0.30914032459259033,,2.6700026988983154
9,9,0.09059949964284897,,0.6926709413528442,,1.5678749084472656,,0.009716931730508804,,0.30914032459259033,,2.6700026988983154,
10,10,,0.09089723974466324,,0.6931337714195251,,1.5961862802505493,,0.018921151757240295,,0.3306170105934143,,2.729755401611328
10,10,0.09089723974466324,,0.6931337714195251,,1.5961862802505493,,0.018921151757240295,,0.3306170105934143,,2.729755401611328,
11,11,,0.0954425185918808,,0.6937755346298218,,1.483198642730713,,0.00988673884421587,,0.031554192304611206,,2.3138575553894043
11,11,0.0954425185918808,,0.6937755346298218,,1.483198642730713,,0.00988673884421587,,0.031554192304611206,,2.3138575553894043,
12,12,,0.0759916678071022,,0.6931729912757874,,1.4910962581634521,,0.009940849617123604,,0.035020630806684494,,2.305222511291504
12,12,0.0759916678071022,,0.6931729912757874,,1.4910962581634521,,0.009940849617123604,,0.035020630806684494,,2.305222511291504,
13,13,,0.0960296168923378,,0.6928194761276245,,1.379685878753662,,0.009845715016126633,,0.036357320845127106,,2.214737892150879
13,13,0.0960296168923378,,0.6928194761276245,,1.379685878753662,,0.009845715016126633,,0.036357320845127106,,2.214737892150879,
14,14,,0.0809221863746643,,0.6929935216903687,,1.292351484298706,,0.009798754006624222,,0.16489121317863464,,2.240957260131836
14,14,0.0809221863746643,,0.6929935216903687,,1.292351484298706,,0.009798754006624222,,0.16489121317863464,,2.240957260131836,
15,15,,0.1007675752043724,,0.6928852796554565,,1.322653889656067,,0.009973954409360886,,0.12394843250513077,,2.2502291202545166
15,15,0.1007675752043724,,0.6928852796554565,,1.322653889656067,,0.009973954409360886,,0.12394843250513077,,2.2502291202545166,
16,16,,0.10664540529251099,,0.6927070021629333,,1.2545127868652344,,0.009855467826128006,,0.214991956949234,,2.278712749481201
16,16,0.10664540529251099,,0.6927070021629333,,1.2545127868652344,,0.009855467826128006,,0.214991956949234,,2.278712749481201,
