epoch,step,train_box_loss_epoch,train_box_loss_step,train_center_loss_epoch,train_center_loss_step,train_instance_cls_loss_epoch,train_instance_cls_loss_step,train_mask_loss_epoch,train_mask_loss_step,train_semantic_loss_epoch,train_semantic_loss_step,train_total_loss_epoch,train_total_loss_step
23,23,0.9999997019767761,,0.4537423551082611,,0.6926578283309937,,0.0,,0.21987400949001312,,0.43451398611068726,
24,24,,0.9999996423721313,,0.45389384031295776,,0.6919710040092468,,0.0,,0.23844395577907562,,0.45303040742874146
24,24,0.9999996423721313,,0.45389384031295776,,0.6919710040092468,,0.0,,0.23844395577907562,,0.45303040742874146,
25,25,,1.0,,0.43306848406791687,,0.6921517252922058,,0.0,,0.22043806314468384,,0.4329600930213928
25,25,1.0,,0.43306848406791687,,0.6921517252922058,,0.0,,0.22043806314468384,,0.4329600930213928,
26,26,,1.0,,0.43931394815444946,,0.6886115670204163,,0.0,,0.2031046748161316,,0.4158972203731537
26,26,1.0,,0.43931394815444946,,0.6886115670204163,,0.0,,0.2031046748161316,,0.4158972203731537,
27,27,,1.0,,0.43814513087272644,,0.6917165517807007,,0.0,,0.24169521033763885,,0.454681396484375
27,27,1.0,,0.43814513087272644,,0.6917165517807007,,0.0,,0.24169521033763885,,0.454681396484375,
28,28,,1.0,,0.43416404724121094,,0.695659875869751,,0.0,,0.2286815643310547,,0.4416639506816864
28,28,1.0,,0.43416404724121094,,0.695659875869751,,0.0,,0.2286815643310547,,0.4416639506816864,
29,29,,1.0,,0.4205687344074249,,0.6928419470787048,,0.0,,0.16999676823616028,,0.38133785128593445
29,29,1.0,,0.4205687344074249,,0.6928419470787048,,0.0,,0.16999676823616028,,0.38133785128593445,
30,30,,1.0,,0.41701918840408325,,0.6955521702766418,,0.0,,0.1894228160381317,,0.40067994594573975
30,30,1.0,,0.41701918840408325,,0.6955521702766418,,0.0,,0.1894228160381317,,0.40067994594573975,
31,31,,1.0,,0.4267314076423645,,0.6921257972717285,,0.0,,0.16756047308444977,,0.37944620847702026
31,31,1.0,,0.4267314076423645,,0.6921257972717285,,0.0,,0.16756047308444977,,0.37944620847702026,
32,32,,1.0,,0.4086906909942627,,0.6946026086807251,,0.0,,0.16145190596580505,,0.37178125977516174
32,32,1.0,,0.4086906909942627,,0.6946026086807251,,0.0,,0.16145190596580505,,0.37178125977516174,
33,33,,0.9999999403953552,,0.4086388945579529,,0.6931736469268799,,0.0,,0.16686668992042542,,0.37704792618751526
33,33,0.9999999403953552,,0.4086388945579529,,0.6931736469268799,,0.0,,0.16686668992042542,,0.37704792618751526,
34,34,,1.0,,0.4161938428878784,,0.6902284026145935,,0.0,,0.18417322635650635,,0.39481544494628906
34,34,1.0,,0.4161938428878784,,0.6902284026145935,,0.0,,0.18417322635650635,,0.39481544494628906,
35,35,,1.0,,0.41803765296936035,,0.6899470090866089,,0.0,,0.176974818110466,,0.3877732753753662
35,35,1.0,,0.41803765296936035,,0.6899470090866089,,0.0,,0.176974818110466,,0.3877732753753662,
36,36,,1.0,,0.3954676389694214,,0.6912366151809692,,0.0,,0.2510993480682373,,0.45976975560188293
36,36,1.0,,0.3954676389694214,,0.6912366151809692,,0.0,,0.2510993480682373,,0.45976975560188293,
37,37,,1.0,,0.4100305140018463,,0.6891725659370422,,0.0,,0.20171412825584412,,0.4116344451904297
37,37,1.0,,0.4100305140018463,,0.6891725659370422,,0.0,,0.20171412825584412,,0.4116344451904297,
38,38,,1.0,,0.40755990147590637,,0.69151771068573,,0.0,,0.21192990243434906,,0.4218376874923706
38,38,1.0,,0.40755990147590637,,0.69151771068573,,0.0,,0.21192990243434906,,0.4218376874923706,
39,39,,1.0,,0.40741944313049316,,0.6966359615325928,,0.0,,0.2072351574897766,,0.41764068603515625
39,39,1.0,,0.40741944313049316,,0.6966359615325928,,0.0,,0.2072351574897766,,0.41764068603515625,
40,40,,1.0,,0.3879595398902893,,0.6905388832092285,,0.0,,0.18429864943027496,,0.392148494720459
40,40,1.0,,0.3879595398902893,,0.6905388832092285,,0.0,,0.18429864943027496,,0.392148494720459,
41,41,,1.0,,0.3807510733604431,,0.6904740333557129,,0.0,,0.14724233746528625,,0.35436487197875977
41,41,1.0,,0.3807510733604431,,0.6904740333557129,,0.0,,0.14724233746528625,,0.35436487197875977,
42,42,,0.9999999403953552,,0.38706377148628235,,0.6900930404663086,,0.0,,0.23191843926906586,,0.4396341145038605
42,42,0.9999999403953552,,0.38706377148628235,,0.6900930404663086,,0.0,,0.23191843926906586,,0.4396341145038605,
43,43,,1.0,,0.38281941413879395,,0.6917588710784912,,0.0,,0.1864374279975891,,0.3938952684402466
43,43,1.0,,0.38281941413879395,,0.6917588710784912,,0.0,,0.1864374279975891,,0.3938952684402466,
44,44,,0.9999995827674866,,0.378445565700531,,0.6882849931716919,,0.0,,0.12689939141273499,,0.3335723876953125
44,44,0.9999995827674866,,0.378445565700531,,0.6882849931716919,,0.0,,0.12689939141273499,,0.3335723876953125,
45,45,,1.0,,0.38022366166114807,,0.6942107081413269,,0.0,,0.14117009937763214,,0.34861356019973755
45,45,1.0,,0.38022366166114807,,0.6942107081413269,,0.0,,0.14117009937763214,,0.34861356019973755,
46,46,,1.0,,0.37448665499687195,,0.694682776927948,,0.0,,0.37395307421684265,,0.5808700323104858
46,46,1.0,,0.37448665499687195,,0.694682776927948,,0.0,,0.37395307421684265,,0.5808700323104858,
47,47,,1.0,,0.3712436556816101,,0.6914413571357727,,0.0,,0.15700089931488037,,0.3632693886756897
47,47,1.0,,0.3712436556816101,,0.6914413571357727,,0.0,,0.15700089931488037,,0.3632693886756897,
48,48,,1.0,,0.39042556285858154,,0.694282054901123,,0.0,,0.17164427042007446,,0.3801150321960449
48,48,1.0,,0.39042556285858154,,0.694282054901123,,0.0,,0.17164427042007446,,0.3801150321960449,
49,49,,1.0,,0.3690090477466583,,0.6915680170059204,,0.0,,0.12667210400104523,,0.3327298164367676
49,49,1.0,,0.3690090477466583,,0.6915680170059204,,0.0,,0.12667210400104523,,0.3327298164367676,
50,50,,0.9999995231628418,,0.37732601165771484,,0.6876658797264099,,0.0,,0.12289593368768692,,0.3293950855731964
50,50,0.9999995231628418,,0.37732601165771484,,0.6876658797264099,,0.0,,0.12289593368768692,,0.3293950855731964,
51,51,,0.9999999403953552,,0.3743354082107544,,0.6920819282531738,,0.0,,0.20387324690818787,,0.4105149805545807
51,51,0.9999999403953552,,0.3743354082107544,,0.6920819282531738,,0.0,,0.20387324690818787,,0.4105149805545807,
52,52,,0.9999997615814209,,0.37732255458831787,,0.6932131052017212,,0.0,,0.12201229482889175,,0.32906582951545715
52,52,0.9999997615814209,,0.37732255458831787,,0.6932131052017212,,0.0,,0.12201229482889175,,0.32906582951545715,
53,53,,1.0,,0.36681580543518066,,0.6926326751708984,,0.0,,0.16142119467258453,,0.3673660457134247
53,53,1.0,,0.36681580543518066,,0.6926326751708984,,0.0,,0.16142119467258453,,0.3673660457134247,
54,54,,1.0,,0.36234766244888306,,0.6961663961410522,,0.0,,0.19019566476345062,,0.39604708552360535
54,54,1.0,,0.36234766244888306,,0.6961663961410522,,0.0,,0.19019566476345062,,0.39604708552360535,
55,55,,0.9999995827674866,,0.35196202993392944,,0.6920281052589417,,0.0,,0.24025306105613708,,0.4446520507335663
55,55,0.9999995827674866,,0.35196202993392944,,0.6920281052589417,,0.0,,0.24025306105613708,,0.4446520507335663,
56,56,,1.0,,0.35873928666114807,,0.691719651222229,,0.0,,0.2799378037452698,,0.4849836826324463
56,56,1.0,,0.35873928666114807,,0.691719651222229,,0.0,,0.2799378037452698,,0.4849836826324463,
57,57,,1.0,,0.35901373624801636,,0.693220317363739,,0.0,,0.15940389037132263,,0.36462730169296265
57,57,1.0,,0.35901373624801636,,0.693220317363739,,0.0,,0.15940389037132263,,0.36462730169296265,
58,58,,1.0,,0.36933866143226624,,0.6865230798721313,,0.0,,0.34431278705596924,,0.5498989820480347
58,58,1.0,,0.36933866143226624,,0.6865230798721313,,0.0,,0.34431278705596924,,0.5498989820480347,
59,59,,1.0,,0.3556520938873291,,0.6895305514335632,,0.0,,0.12919393181800842,,0.33371222019195557
59,59,1.0,,0.3556520938873291,,0.6895305514335632,,0.0,,0.12919393181800842,,0.33371222019195557,
60,60,,1.0,,0.3515416979789734,,0.686377227306366,,0.0,,0.13535571098327637,,0.3391475975513458
60,60,1.0,,0.3515416979789734,,0.686377227306366,,0.0,,0.13535571098327637,,0.3391475975513458,
61,61,,1.0,,0.3588043749332428,,0.6925957202911377,,0.0,,0.174404576420784,,0.37954458594322205
61,61,1.0,,0.3588043749332428,,0.6925957202911377,,0.0,,0.174404576420784,,0.37954458594322205,
62,62,,1.0,,0.34884506464004517,,0.6964223384857178,,0.0,,0.19611014425754547,,0.4006369113922119
62,62,1.0,,0.34884506464004517,,0.6964223384857178,,0.0,,0.19611014425754547,,0.4006369113922119,
63,63,,1.0,,0.34930333495140076,,0.6900097131729126,,0.0,,0.14386995136737823,,0.3478012681007385
63,63,1.0,,0.34930333495140076,,0.6900097131729126,,0.0,,0.14386995136737823,,0.3478012681007385,
64,64,,1.0,,0.3523922264575958,,0.6893331408500671,,0.0,,0.16439664363861084,,0.36856916546821594
64,64,1.0,,0.3523922264575958,,0.6893331408500671,,0.0,,0.16439664363861084,,0.36856916546821594,
65,65,,1.0,,0.34818342328071594,,0.689954400062561,,0.0,,0.1091071218252182,,0.3129208981990814
65,65,1.0,,0.34818342328071594,,0.689954400062561,,0.0,,0.1091071218252182,,0.3129208981990814,
66,66,,1.0,,0.35346734523773193,,0.6919111013412476,,0.0,,0.18794460594654083,,0.3924824595451355
66,66,1.0,,0.35346734523773193,,0.6919111013412476,,0.0,,0.18794460594654083,,0.3924824595451355,
67,67,,1.0,,0.35254597663879395,,0.6915677785873413,,0.0,,0.19188614189624786,,0.39629751443862915
67,67,1.0,,0.35254597663879395,,0.6915677785873413,,0.0,,0.19188614189624786,,0.39629751443862915,
68,68,,1.0,,0.342560350894928,,0.6925650835037231,,0.0,,0.17026126384735107,,0.37377381324768066
68,68,1.0,,0.342560350894928,,0.6925650835037231,,0.0,,0.17026126384735107,,0.37377381324768066,
69,69,,1.0,,0.33985963463783264,,0.6918845176696777,,0.0,,0.15307189524173737,,0.35624629259109497
69,69,1.0,,0.33985963463783264,,0.6918845176696777,,0.0,,0.15307189524173737,,0.35624629259109497,
70,70,,1.0,,0.3460480868816376,,0.6946026086807251,,0.0,,0.2477366179227829,,0.45180168747901917
70,70,1.0,,0.3460480868816376,,0.6946026086807251,,0.0,,0.2477366179227829,,0.45180168747901917,
71,71,,1.0,,0.34267252683639526,,0.6980326175689697,,0.0,,0.14014284312725067,,0.3442133665084839
71,71,1.0,,0.34267252683639526,,0.6980326175689697,,0.0,,0.14014284312725067,,0.3442133665084839,
72,72,,1.0,,0.3428172469139099,,0.6946136951446533,,0.0,,0.14377234876155853,,0.3475154638290405
72,72,1.0,,0.3428172469139099,,0.6946136951446533,,0.0,,0.14377234876155853,,0.3475154638290405,
73,73,,1.0,,0.34434476494789124,,0.6898052096366882,,0.0,,0.14309455454349518,,0.34650954604148865
73,73,1.0,,0.34434476494789124,,0.6898052096366882,,0.0,,0.14309455454349518,,0.34650954604148865,
74,74,,1.0,,0.3307376205921173,,0.6877315044403076,,0.0,,0.3771989643573761,,0.5790458917617798
74,74,1.0,,0.3307376205921173,,0.6877315044403076,,0.0,,0.3771989643573761,,0.5790458917617798,
75,75,,1.0,,0.34172874689102173,,0.6821868419647217,,0.0,,0.21381433308124542,,0.41620588302612305
75,75,1.0,,0.34172874689102173,,0.6821868419647217,,0.0,,0.21381433308124542,,0.41620588302612305,
76,76,,1.0,,0.3379385769367218,,0.6883831024169922,,0.0,,0.15118756890296936,,0.35381972789764404
76,76,1.0,,0.3379385769367218,,0.6883831024169922,,0.0,,0.15118756890296936,,0.35381972789764404,
77,77,,1.0,,0.337079793214798,,0.6925467252731323,,0.0,,0.15543386340141296,,0.3583965003490448
77,77,1.0,,0.337079793214798,,0.6925467252731323,,0.0,,0.15543386340141296,,0.3583965003490448,
78,78,,1.0,,0.34747737646102905,,0.6932454109191895,,0.0,,0.11754363030195236,,0.32161593437194824
78,78,1.0,,0.34747737646102905,,0.6932454109191895,,0.0,,0.11754363030195236,,0.32161593437194824,
79,79,,1.0,,0.34297195076942444,,0.6953555941581726,,0.0,,0.135111004114151,,0.338943749666214
79,79,1.0,,0.34297195076942444,,0.6953555941581726,,0.0,,0.135111004114151,,0.338943749666214,
80,80,,1.0,,0.3319220244884491,,0.6861974000930786,,0.0,,0.14320865273475647,,0.345020592212677
80,80,1.0,,0.3319220244884491,,0.6861974000930786,,0.0,,0.14320865273475647,,0.345020592212677,
81,81,,1.0,,0.3381299078464508,,0.6956037878990173,,0.0,,0.11904718726873398,,0.32242056727409363
81,81,1.0,,0.3381299078464508,,0.6956037878990173,,0.0,,0.11904718726873398,,0.32242056727409363,
82,82,,0.9999997019767761,,0.33484897017478943,,0.6946645379066467,,0.0,,0.16427767276763916,,0.36722898483276367
82,82,0.9999997019767761,,0.33484897017478943,,0.6946645379066467,,0.0,,0.16427767276763916,,0.36722898483276367,
83,83,,1.0,,0.3279218375682831,,0.6979783177375793,,0.0,,0.3194190561771393,,0.5220090746879578
83,83,1.0,,0.3279218375682831,,0.6979783177375793,,0.0,,0.3194190561771393,,0.5220090746879578,
84,84,,1.0,,0.3387671411037445,,0.6922335624694824,,0.0,,0.2305624634027481,,0.4336625337600708
84,84,1.0,,0.3387671411037445,,0.6922335624694824,,0.0,,0.2305624634027481,,0.4336625337600708,
85,85,,1.0,,0.33393174409866333,,0.6975113749504089,,0.0,,0.15090307593345642,,0.35404738783836365
85,85,1.0,,0.33393174409866333,,0.6975113749504089,,0.0,,0.15090307593345642,,0.35404738783836365,
86,86,,1.0,,0.35345956683158875,,0.6861414909362793,,0.0,,0.19696949422359467,,0.40092960000038147
86,86,1.0,,0.35345956683158875,,0.6861414909362793,,0.0,,0.19696949422359467,,0.40092960000038147,
87,87,,1.0,,0.33868780732154846,,0.6875594854354858,,0.0,,0.12031061947345734,,0.3229353427886963
87,87,1.0,,0.33868780732154846,,0.6875594854354858,,0.0,,0.12031061947345734,,0.3229353427886963,
88,88,,1.0,,0.34533193707466125,,0.6939601898193359,,0.0,,0.22210706770420074,,0.4260362684726715
88,88,1.0,,0.34533193707466125,,0.6939601898193359,,0.0,,0.22210706770420074,,0.4260362684726715,
89,89,,1.0,,0.3504468500614166,,0.6847039461135864,,0.0,,0.16464291512966156,,0.3681579828262329
89,89,1.0,,0.3504468500614166,,0.6847039461135864,,0.0,,0.16464291512966156,,0.3681579828262329,
90,90,,1.0,,0.3336055874824524,,0.684697687625885,,0.0,,0.12110397964715958,,0.3229342997074127
90,90,1.0,,0.3336055874824524,,0.684697687625885,,0.0,,0.12110397964715958,,0.3229342997074127,
91,91,,1.0,,0.34073272347450256,,0.6911092400550842,,0.0,,0.12894712388515472,,0.3321313261985779
91,91,1.0,,0.34073272347450256,,0.6911092400550842,,0.0,,0.12894712388515472,,0.3321313261985779,
92,92,,1.0,,0.34389328956604004,,0.6878965497016907,,0.0,,0.17941012978553772,,0.3825891315937042
92,92,1.0,,0.34389328956604004,,0.6878965497016907,,0.0,,0.17941012978553772,,0.3825891315937042,
93,93,,1.0,,0.3252546787261963,,0.6939632892608643,,0.0,,0.1669330596923828,,0.3688548803329468
93,93,1.0,,0.3252546787261963,,0.6939632892608643,,0.0,,0.1669330596923828,,0.3688548803329468,
94,94,,1.0,,0.3263446092605591,,0.6903917789459229,,0.0,,0.2438400685787201,,0.4455137252807617
94,94,1.0,,0.3263446092605591,,0.6903917789459229,,0.0,,0.2438400685787201,,0.4455137252807617,
95,95,,0.9999998807907104,,0.3286406099796295,,0.6911056637763977,,0.0,,0.1707352101802826,,0.37270984053611755
95,95,0.9999998807907104,,0.3286406099796295,,0.6911056637763977,,0.0,,0.1707352101802826,,0.37270984053611755,
96,96,,0.9999999403953552,,0.33450838923454285,,0.6940434575080872,,0.0,,0.1271972805261612,,0.3300524950027466
96,96,0.9999999403953552,,0.33450838923454285,,0.6940434575080872,,0.0,,0.1271972805261612,,0.3300524950027466,
97,97,,1.0,,0.3557468354701996,,0.6932493448257446,,0.0,,0.24869541823863983,,0.45359504222869873
97,97,1.0,,0.3557468354701996,,0.6932493448257446,,0.0,,0.24869541823863983,,0.45359504222869873,
98,98,,1.0,,0.33153417706489563,,0.6961086392402649,,0.0,,0.12493803352117538,,0.3277023136615753
98,98,1.0,,0.33153417706489563,,0.6961086392402649,,0.0,,0.12493803352117538,,0.3277023136615753,
99,99,,1.0,,0.3314209580421448,,0.6911049485206604,,0.0,,0.1367199420928955,,0.3389725089073181
99,99,1.0,,0.3314209580421448,,0.6911049485206604,,0.0,,0.1367199420928955,,0.3389725089073181,
