epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.048556551337242126,,0.6956942677497864,,0.671842634677887,,0.7001217603683472,,0.020203758031129837,,2.1364190578460693
0,0,0.048556551337242126,,0.6956942677497864,,0.671842634677887,,0.7001217603683472,,0.020203758031129837,,2.1364190578460693,
1,1,,0.10519154369831085,,0.6954505443572998,,0.5709715485572815,,0.6994439363479614,,0.42937737703323364,,2.5004351139068604
1,1,0.10519154369831085,,0.6954505443572998,,0.5709715485572815,,0.6994439363479614,,0.42937737703323364,,2.5004351139068604,
2,2,,0.06141511723399162,,0.6954231262207031,,0.4169344902038574,,0.7061827778816223,,1.404834270477295,,3.284789800643921
2,2,0.06141511723399162,,0.6954231262207031,,0.4169344902038574,,0.7061827778816223,,1.404834270477295,,3.284789800643921,
3,3,,0.09370012581348419,,0.6953325271606445,,0.40578779578208923,,0.7028824687004089,,2.370234966278076,,4.267938137054443
3,3,0.09370012581348419,,0.6953325271606445,,0.40578779578208923,,0.7028824687004089,,2.370234966278076,,4.267938137054443,
4,4,,0.10424290597438812,,0.6950737833976746,,0.2716744840145111,,0.6947767734527588,,0.9558421969413757,,2.7216100692749023
4,4,0.10424290597438812,,0.6950737833976746,,0.2716744840145111,,0.6947767734527588,,0.9558421969413757,,2.7216100692749023,
5,5,,0.10986601561307907,,0.6946697235107422,,0.2145535796880722,,0.6994030475616455,,0.13290195167064667,,1.8513942956924438
5,5,0.10986601561307907,,0.6946697235107422,,0.2145535796880722,,0.6994030475616455,,0.13290195167064667,,1.8513942956924438,
6,6,,0.06359709799289703,,0.6946112513542175,,0.20734718441963196,,0.7015159130096436,,0.7861850261688232,,2.453256607055664
6,6,0.06359709799289703,,0.6946112513542175,,0.20734718441963196,,0.7015159130096436,,0.7861850261688232,,2.453256607055664,
7,7,,-0.0,,0.6942951679229736,,-0.0,,0.6886555552482605,,0.0,,1.382950782775879
7,7,0.0,,0.6942951679229736,,0.0,,0.6886555552482605,,0.0,,1.382950782775879,
8,8,,0.06485233455896378,,0.6938786506652832,,0.17263656854629517,,0.6963684558868408,,0.046328939497470856,,1.674065113067627
8,8,0.06485233455896378,,0.6938786506652832,,0.17263656854629517,,0.6963684558868408,,0.046328939497470856,,1.674065113067627,
9,9,,0.1073925793170929,,0.6938531994819641,,0.20216751098632812,,0.6934553980827332,,0.03360104188323021,,1.7304697036743164
9,9,0.1073925793170929,,0.6938531994819641,,0.20216751098632812,,0.6934553980827332,,0.03360104188323021,,1.7304697036743164,
10,10,,0.10045269131660461,,0.6937752366065979,,0.1767829954624176,,0.6974133253097534,,1.5349199771881104,,3.2033441066741943
10,10,0.10045269131660461,,0.6937752366065979,,0.1767829954624176,,0.6974133253097534,,1.5349199771881104,,3.2033441066741943,
11,11,,-0.0,,0.6938042044639587,,-0.0,,0.6983217597007751,,0.0,,1.3921259641647339
11,11,0.0,,0.6938042044639587,,0.0,,0.6983217597007751,,0.0,,1.3921259641647339,
12,12,,0.09631267935037613,,0.6937251091003418,,0.20035454630851746,,0.6939524412155151,,1.326102375984192,,3.0104472637176514
12,12,0.09631267935037613,,0.6937251091003418,,0.20035454630851746,,0.6939524412155151,,1.326102375984192,,3.0104472637176514,
13,13,,0.05894679203629494,,0.6936642527580261,,0.16951598227024078,,0.7012566328048706,,1.4547438621520996,,3.078127861022949
13,13,0.05894679203629494,,0.6936642527580261,,0.16951598227024078,,0.7012566328048706,,1.4547438621520996,,3.078127861022949,
14,14,,0.09290074557065964,,0.6936149597167969,,0.20155976712703705,,0.7007350325584412,,0.5550171732902527,,2.2438275814056396
14,14,0.09290074557065964,,0.6936149597167969,,0.20155976712703705,,0.7007350325584412,,0.5550171732902527,,2.2438275814056396,
