epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.12288852781057358,,0.6933865547180176,,0.09007038176059723,,0.009646141901612282,,0.08673639595508575,,1.00272798538208
0,0,0.12288852781057358,,0.6933865547180176,,0.09007038176059723,,0.009646141901612282,,0.08673639595508575,,1.00272798538208,
1,1,,0.16800647974014282,,0.6932249069213867,,0.058503102511167526,,0.009406669065356255,,0.3479205071926117,,1.2770617008209229
1,1,0.16800647974014282,,0.6932249069213867,,0.058503102511167526,,0.009406669065356255,,0.3479205071926117,,1.2770617008209229,
2,2,,0.1288108229637146,,0.6932554841041565,,0.07725782692432404,,0.009640786796808243,,0.12429597973823547,,1.0332609415054321
2,2,0.1288108229637146,,0.6932554841041565,,0.07725782692432404,,0.009640786796808243,,0.12429597973823547,,1.0332609415054321,
3,3,,0.11982829868793488,,0.693145751953125,,0.06363476067781448,,0.009790943004190922,,0.11907906830310822,,1.005478858947754
3,3,0.11982829868793488,,0.693145751953125,,0.06363476067781448,,0.009790943004190922,,0.11907906830310822,,1.005478858947754,
4,4,,0.12332220375537872,,0.6930636167526245,,0.04414084553718567,,0.009470616467297077,,0.1561424732208252,,1.026139736175537
4,4,0.12332220375537872,,0.6930636167526245,,0.04414084553718567,,0.009470616467297077,,0.1561424732208252,,1.026139736175537,
5,5,,0.14394254982471466,,0.6931446194648743,,0.04304506257176399,,0.01040029525756836,,0.17762482166290283,,1.0681573152542114
5,5,0.14394254982471466,,0.6931446194648743,,0.04304506257176399,,0.01040029525756836,,0.17762482166290283,,1.0681573152542114,
6,6,,0.09656862914562225,,0.6932804584503174,,0.032571956515312195,,0.009767023846507072,,0.06978150457143784,,0.9019696116447449
6,6,0.09656862914562225,,0.6932804584503174,,0.032571956515312195,,0.009767023846507072,,0.06978150457143784,,0.9019696116447449,
7,7,,0.1611701101064682,,0.6930559873580933,,0.03570982813835144,,0.009659472852945328,,0.06597789376974106,,0.9655733108520508
7,7,0.1611701101064682,,0.6930559873580933,,0.03570982813835144,,0.009659472852945328,,0.06597789376974106,,0.9655733108520508,
8,8,,0.0898163914680481,,0.693024754524231,,0.11014655232429504,,0.009868558496236801,,0.11552054435014725,,1.0183768272399902
8,8,0.0898163914680481,,0.693024754524231,,0.11014655232429504,,0.009868558496236801,,0.11552054435014725,,1.0183768272399902,
9,9,,0.07627922296524048,,0.6931520700454712,,0.07000896334648132,,0.009452762082219124,,0.12629103660583496,,0.9751840829849243
9,9,0.07627922296524048,,0.6931520700454712,,0.07000896334648132,,0.009452762082219124,,0.12629103660583496,,0.9751840829849243,
10,10,,0.10705746710300446,,0.6930504441261292,,0.027884121984243393,,0.009631769731640816,,0.03359893709421158,,0.871222734451294
10,10,0.10705746710300446,,0.6930504441261292,,0.027884121984243393,,0.009631769731640816,,0.03359893709421158,,0.871222734451294,
11,11,,0.10561490058898926,,0.6930223703384399,,0.12570199370384216,,0.009750471450388432,,0.028329655528068542,,0.9624193906784058
11,11,0.10561490058898926,,0.6930223703384399,,0.12570199370384216,,0.009750471450388432,,0.028329655528068542,,0.9624193906784058,
12,12,,0.09307543933391571,,0.6930631995201111,,0.026457281783223152,,0.010420522652566433,,0.40863096714019775,,1.2316473722457886
12,12,0.09307543933391571,,0.6930631995201111,,0.026457281783223152,,0.010420522652566433,,0.40863096714019775,,1.2316473722457886,
13,13,,0.12023584544658661,,0.6930124759674072,,0.036652397364377975,,0.010389508679509163,,0.5290576219558716,,1.389347791671753
13,13,0.12023584544658661,,0.6930124759674072,,0.036652397364377975,,0.010389508679509163,,0.5290576219558716,,1.389347791671753,
14,14,,0.14058925211429596,,0.6930124163627625,,0.024149594828486443,,0.010484099388122559,,0.1453406810760498,,1.0135760307312012
14,14,0.14058925211429596,,0.6930124163627625,,0.024149594828486443,,0.010484099388122559,,0.1453406810760498,,1.0135760307312012,
15,15,,0.07856912165880203,,0.6930150985717773,,0.1605076640844345,,0.00975286215543747,,0.04492328315973282,,0.9867680668830872
15,15,0.07856912165880203,,0.6930150985717773,,0.1605076640844345,,0.00975286215543747,,0.04492328315973282,,0.9867680668830872,
