epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.3459634482860565,,0.7043835520744324,,0.6212217807769775,,0.67915278673172,,0.8859643936157227,,3.2366859912872314
0,0,0.3459634482860565,,0.7043835520744324,,0.6212217807769775,,0.67915278673172,,0.8859643936157227,,3.2366859912872314,
1,1,,0.2744235694408417,,0.7045086026191711,,0.23609600961208344,,0.6794189214706421,,0.25611650943756104,,2.1505634784698486
1,1,0.2744235694408417,,0.7045086026191711,,0.23609600961208344,,0.6794189214706421,,0.25611650943756104,,2.1505634784698486,
2,2,,0.366188108921051,,0.702506959438324,,0.15084701776504517,,0.6765807867050171,,0.925796627998352,,2.8219194412231445
2,2,0.366188108921051,,0.702506959438324,,0.15084701776504517,,0.6765807867050171,,0.925796627998352,,2.8219194412231445,
3,3,,0.4343123733997345,,0.7017848491668701,,0.15455088019371033,,0.694729208946228,,1.1444429159164429,,3.1298201084136963
3,3,0.4343123733997345,,0.7017848491668701,,0.15455088019371033,,0.694729208946228,,1.1444429159164429,,3.1298201084136963,
4,4,,0.34111300110816956,,0.6992248296737671,,0.12334492057561874,,0.6727281808853149,,0.184940367937088,,2.0213513374328613
4,4,0.34111300110816956,,0.6992248296737671,,0.12334492057561874,,0.6727281808853149,,0.184940367937088,,2.0213513374328613,
5,5,,0.2970145344734192,,0.6979155540466309,,0.2766144871711731,,0.6757258772850037,,0.8390586376190186,,2.7863290309906006
5,5,0.2970145344734192,,0.6979155540466309,,0.2766144871711731,,0.6757258772850037,,0.8390586376190186,,2.7863290309906006,
6,6,,0.3132457137107849,,0.6947401762008667,,0.12084295600652695,,0.6721959114074707,,0.3104531764984131,,2.111477851867676
6,6,0.3132457137107849,,0.6947401762008667,,0.12084295600652695,,0.6721959114074707,,0.3104531764984131,,2.111477851867676,
7,7,,0.29422470927238464,,0.6921222805976868,,0.10384544730186462,,0.6363154649734497,,0.881710410118103,,2.608218193054199
7,7,0.29422470927238464,,0.6921222805976868,,0.10384544730186462,,0.6363154649734497,,0.881710410118103,,2.608218193054199,
8,8,,0.33358263969421387,,0.6891852617263794,,0.13484717905521393,,0.6410303115844727,,0.2053137719631195,,2.0039591789245605
8,8,0.33358263969421387,,0.6891852617263794,,0.13484717905521393,,0.6410303115844727,,0.2053137719631195,,2.0039591789245605,
9,9,,0.2922481298446655,,0.6890050768852234,,0.15444695949554443,,0.6482837796211243,,0.2574434280395508,,2.0414273738861084
9,9,0.2922481298446655,,0.6890050768852234,,0.15444695949554443,,0.6482837796211243,,0.2574434280395508,,2.0414273738861084,
10,10,,0.31952792406082153,,0.6889483332633972,,0.10475265234708786,,0.6240475177764893,,0.7110062837600708,,2.448282480239868
10,10,0.31952792406082153,,0.6889483332633972,,0.10475265234708786,,0.6240475177764893,,0.7110062837600708,,2.448282480239868,
11,11,,0.27690958976745605,,0.6880926489830017,,0.10341411083936691,,0.652361273765564,,0.38610413670539856,,2.106881618499756
11,11,0.27690958976745605,,0.6880926489830017,,0.10341411083936691,,0.652361273765564,,0.38610413670539856,,2.106881618499756,
12,12,,0.2884962856769562,,0.6875442862510681,,0.13606874644756317,,0.629132866859436,,1.2270088195800781,,2.9682509899139404
12,12,0.2884962856769562,,0.6875442862510681,,0.13606874644756317,,0.629132866859436,,1.2270088195800781,,2.9682509899139404,
13,13,,0.2832449972629547,,0.6872954964637756,,0.11760611087083817,,0.647354006767273,,0.1480163335800171,,1.8835169076919556
13,13,0.2832449972629547,,0.6872954964637756,,0.11760611087083817,,0.647354006767273,,0.1480163335800171,,1.8835169076919556,
14,14,,0.2910463511943817,,0.6869078874588013,,0.11523858457803726,,0.6422542333602905,,0.09658332914113998,,1.8320304155349731
14,14,0.2910463511943817,,0.6869078874588013,,0.11523858457803726,,0.6422542333602905,,0.09658332914113998,,1.8320304155349731,
15,15,,0.2771677076816559,,0.6867095232009888,,0.11143232882022858,,0.6530600786209106,,0.13341815769672394,,1.8617876768112183
15,15,0.2771677076816559,,0.6867095232009888,,0.11143232882022858,,0.6530600786209106,,0.13341815769672394,,1.8617876768112183,
16,16,,0.28853827714920044,,0.6868636608123779,,0.11994985491037369,,0.639393150806427,,0.1830625832080841,,1.9178075790405273
16,16,0.28853827714920044,,0.6868636608123779,,0.11994985491037369,,0.639393150806427,,0.1830625832080841,,1.9178075790405273,
17,17,,0.2998318374156952,,0.6862728595733643,,0.12762054800987244,,0.6386241912841797,,0.5523052215576172,,2.304654598236084
17,17,0.2998318374156952,,0.6862728595733643,,0.12762054800987244,,0.6386241912841797,,0.5523052215576172,,2.304654598236084,
18,18,,0.26370295882225037,,0.6868784427642822,,0.11047415435314178,,0.6395982503890991,,0.7673872709274292,,2.468040943145752
18,18,0.26370295882225037,,0.6868784427642822,,0.11047415435314178,,0.6395982503890991,,0.7673872709274292,,2.468040943145752,
19,19,,0.23293249309062958,,0.6856944561004639,,0.2285010814666748,,0.6440892219543457,,1.259171962738037,,3.050389289855957
19,19,0.23293249309062958,,0.6856944561004639,,0.2285010814666748,,0.6440892219543457,,1.259171962738037,,3.050389289855957,
