epoch,step,train_loss_epoch,train_loss_step
0,0,,0.675395667552948
0,0,0.675395667552948,
1,1,,0.5317560434341431
1,1,0.5317560434341431,
2,2,,0.47686606645584106
2,2,0.47686606645584106,
3,3,,0.4496120512485504
3,3,0.4496120512485504,
4,4,,0.41121840476989746
4,4,0.41121840476989746,
