epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.3597145080566406,,0.6985599994659424,,0.781650722026825,,0.6920171976089478,,0.4737352132797241,,3.0056777000427246
0,0,0.3597145080566406,,0.6985599994659424,,0.781650722026825,,0.6920171976089478,,0.4737352132797241,,3.0056777000427246,
1,1,,0.35710710287094116,,0.6982136964797974,,0.6839432120323181,,0.6941218972206116,,0.17896364629268646,,2.61234974861145
1,1,0.35710710287094116,,0.6982136964797974,,0.6839432120323181,,0.6941218972206116,,0.17896364629268646,,2.61234974861145,
2,2,,0.37976735830307007,,0.698133111000061,,0.5350133776664734,,0.7044171690940857,,0.46929731965065,,2.786628484725952
2,2,0.37976735830307007,,0.698133111000061,,0.5350133776664734,,0.7044171690940857,,0.46929731965065,,2.786628484725952,
3,3,,0.3832870423793793,,0.6980361938476562,,0.411234050989151,,0.6937761306762695,,0.18421268463134766,,2.3705461025238037
3,3,0.3832870423793793,,0.6980361938476562,,0.411234050989151,,0.6937761306762695,,0.18421268463134766,,2.3705461025238037,
4,4,,0.3067780137062073,,0.6975395083427429,,0.32602325081825256,,0.6894336938858032,,0.38894370198249817,,2.4087181091308594
4,4,0.3067780137062073,,0.6975395083427429,,0.32602325081825256,,0.6894336938858032,,0.38894370198249817,,2.4087181091308594,
5,5,,0.29247620701789856,,0.6979686617851257,,0.32854148745536804,,0.6919349431991577,,0.19225715100765228,,2.2031784057617188
5,5,0.29247620701789856,,0.6979686617851257,,0.32854148745536804,,0.6919349431991577,,0.19225715100765228,,2.2031784057617188,
6,6,,0.2867409288883209,,0.6975972652435303,,0.25258347392082214,,0.6897158026695251,,0.4120887815952301,,2.338726282119751
6,6,0.2867409288883209,,0.6975972652435303,,0.25258347392082214,,0.6897158026695251,,0.4120887815952301,,2.338726282119751,
7,7,,0.33330678939819336,,0.6967970132827759,,0.20941142737865448,,0.6945801377296448,,0.15113671123981476,,2.0852320194244385
7,7,0.33330678939819336,,0.6967970132827759,,0.20941142737865448,,0.6945801377296448,,0.15113671123981476,,2.0852320194244385,
8,8,,0.3453754186630249,,0.6967220902442932,,0.18491508066654205,,0.6846234202384949,,1.8699864149093628,,3.7816224098205566
8,8,0.3453754186630249,,0.6967220902442932,,0.18491508066654205,,0.6846234202384949,,1.8699864149093628,,3.7816224098205566,
9,9,,0.31659334897994995,,0.6965309977531433,,0.19457846879959106,,0.6862444281578064,,0.5231185555458069,,2.4170658588409424
9,9,0.31659334897994995,,0.6965309977531433,,0.19457846879959106,,0.6862444281578064,,0.5231185555458069,,2.4170658588409424,
10,10,,0.39867183566093445,,0.6966248750686646,,0.1800486147403717,,0.6991186141967773,,0.32102170586586,,2.295485734939575
10,10,0.39867183566093445,,0.6966248750686646,,0.1800486147403717,,0.6991186141967773,,0.32102170586586,,2.295485734939575,
11,11,,0.36559268832206726,,0.6963231563568115,,0.18730977177619934,,0.6974514722824097,,0.49383577704429626,,2.4405128955841064
11,11,0.36559268832206726,,0.6963231563568115,,0.18730977177619934,,0.6974514722824097,,0.49383577704429626,,2.4405128955841064,
12,12,,0.3221656382083893,,0.69637531042099,,0.1973012387752533,,0.677325963973999,,0.783610999584198,,2.676779270172119
12,12,0.3221656382083893,,0.69637531042099,,0.1973012387752533,,0.677325963973999,,0.783610999584198,,2.676779270172119,
13,13,,0.3454817235469818,,0.6967920660972595,,0.20850154757499695,,0.6796671748161316,,0.6170147657394409,,2.547457218170166
13,13,0.3454817235469818,,0.6967920660972595,,0.20850154757499695,,0.6796671748161316,,0.6170147657394409,,2.547457218170166,
14,14,,0.3464623689651489,,0.6962770223617554,,0.17593520879745483,,0.7068694829940796,,0.7629076838493347,,2.6884517669677734
14,14,0.3464623689651489,,0.6962770223617554,,0.17593520879745483,,0.7068694829940796,,0.7629076838493347,,2.6884517669677734,
15,15,,0.3237699568271637,,0.6966779232025146,,0.1913314312696457,,0.7013121843338013,,0.34826722741127014,,2.2613587379455566
15,15,0.3237699568271637,,0.6966779232025146,,0.1913314312696457,,0.7013121843338013,,0.34826722741127014,,2.2613587379455566,
16,16,,0.34504392743110657,,0.6962718963623047,,0.1775657683610916,,0.685319185256958,,0.3856196701526642,,2.289820432662964
16,16,0.34504392743110657,,0.6962718963623047,,0.1775657683610916,,0.685319185256958,,0.3856196701526642,,2.289820432662964,
17,17,,0.34056398272514343,,0.6963911652565002,,0.17199909687042236,,0.690950870513916,,0.09435191750526428,,1.9942570924758911
17,17,0.34056398272514343,,0.6963911652565002,,0.17199909687042236,,0.690950870513916,,0.09435191750526428,,1.9942570924758911,
18,18,,0.2985270917415619,,0.6966260075569153,,0.17201030254364014,,0.6965360045433044,,1.1916873455047607,,3.055386543273926
18,18,0.2985270917415619,,0.6966260075569153,,0.17201030254364014,,0.6965360045433044,,1.1916873455047607,,3.055386543273926,
19,19,,0.3156502842903137,,0.6966314911842346,,0.20832152664661407,,0.6862528920173645,,1.5390405654907227,,3.445896625518799
19,19,0.3156502842903137,,0.6966314911842346,,0.20832152664661407,,0.6862528920173645,,1.5390405654907227,,3.445896625518799,
