epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.20640267431735992,,0.6875576972961426,,0.5843842029571533,,0.7004748582839966,,0.28422248363494873,,2.4630417823791504
0,0,0.20640267431735992,,0.6875576972961426,,0.5843842029571533,,0.7004748582839966,,0.28422248363494873,,2.4630417823791504,
1,1,,0.19932709634304047,,0.6872290968894958,,0.5070157051086426,,0.6885999441146851,,0.9642245769500732,,3.046396255493164
1,1,0.19932709634304047,,0.6872290968894958,,0.5070157051086426,,0.6885999441146851,,0.9642245769500732,,3.046396255493164,
2,2,,0.3265329897403717,,0.6872061491012573,,0.4349272847175598,,0.6899294853210449,,0.15484900772571564,,2.293444871902466
2,2,0.3265329897403717,,0.6872061491012573,,0.4349272847175598,,0.6899294853210449,,0.15484900772571564,,2.293444871902466,
3,3,,0.23213663697242737,,0.687727153301239,,0.3204817771911621,,0.6933754682540894,,0.8624182939529419,,2.7961394786834717
3,3,0.23213663697242737,,0.687727153301239,,0.3204817771911621,,0.6933754682540894,,0.8624182939529419,,2.7961394786834717,
4,4,,0.2570623457431793,,0.687135636806488,,0.2615862786769867,,0.6748392581939697,,0.13694524765014648,,2.017568826675415
4,4,0.2570623457431793,,0.687135636806488,,0.2615862786769867,,0.6748392581939697,,0.13694524765014648,,2.017568826675415,
5,5,,0.23605065047740936,,0.6873143911361694,,0.22460483014583588,,0.6853049993515015,,0.6871622204780579,,2.520437002182007
5,5,0.23605065047740936,,0.6873143911361694,,0.22460483014583588,,0.6853049993515015,,0.6871622204780579,,2.520437002182007,
6,6,,0.29428401589393616,,0.6869473457336426,,0.24681667983531952,,0.6836643815040588,,0.5331786870956421,,2.4448912143707275
6,6,0.29428401589393616,,0.6869473457336426,,0.24681667983531952,,0.6836643815040588,,0.5331786870956421,,2.4448912143707275,
7,7,,0.29474586248397827,,0.6860678195953369,,0.3144179582595825,,0.6830414533615112,,1.639113187789917,,3.6173863410949707
7,7,0.29474586248397827,,0.6860678195953369,,0.3144179582595825,,0.6830414533615112,,1.639113187789917,,3.6173863410949707,
8,8,,0.20359985530376434,,0.6862432360649109,,0.23125998675823212,,0.6831539869308472,,1.1155898571014404,,2.919847011566162
8,8,0.20359985530376434,,0.6862432360649109,,0.23125998675823212,,0.6831539869308472,,1.1155898571014404,,2.919847011566162,
9,9,,0.2710803747177124,,0.6856924295425415,,0.17028295993804932,,0.687730073928833,,0.5127339959144592,,2.3275198936462402
9,9,0.2710803747177124,,0.6856924295425415,,0.17028295993804932,,0.687730073928833,,0.5127339959144592,,2.3275198936462402,
10,10,,0.2424313873052597,,0.6859651803970337,,0.19607004523277283,,0.7018043994903564,,1.2209208011627197,,3.047191619873047
10,10,0.2424313873052597,,0.6859651803970337,,0.19607004523277283,,0.7018043994903564,,1.2209208011627197,,3.047191619873047,
11,11,,0.23094911873340607,,0.6862198710441589,,0.18196040391921997,,0.675589919090271,,0.16223743557929993,,1.9369566440582275
11,11,0.23094911873340607,,0.6862198710441589,,0.18196040391921997,,0.675589919090271,,0.16223743557929993,,1.9369566440582275,
12,12,,0.2313709855079651,,0.6858723759651184,,0.18076379597187042,,0.6991187334060669,,0.5917066335678101,,2.3888323307037354
12,12,0.2313709855079651,,0.6858723759651184,,0.18076379597187042,,0.6991187334060669,,0.5917066335678101,,2.3888323307037354,
13,13,,0.26771172881126404,,0.6856688857078552,,0.19329215586185455,,0.6734891533851624,,1.0311886072158813,,2.8513505458831787
13,13,0.26771172881126404,,0.6856688857078552,,0.19329215586185455,,0.6734891533851624,,1.0311886072158813,,2.8513505458831787,
14,14,,0.2569764256477356,,0.6857396960258484,,0.1858760565519333,,0.7015063166618347,,0.5675973296165466,,2.397695779800415
14,14,0.2569764256477356,,0.6857396960258484,,0.1858760565519333,,0.7015063166618347,,0.5675973296165466,,2.397695779800415,
15,15,,0.23209255933761597,,0.6860219240188599,,0.17214566469192505,,0.6824781894683838,,0.2296648770570755,,2.0024032592773438
15,15,0.23209255933761597,,0.6860219240188599,,0.17214566469192505,,0.6824781894683838,,0.2296648770570755,,2.0024032592773438,
16,16,,0.2341172844171524,,0.6854014992713928,,0.22896283864974976,,0.7006001472473145,,1.4568076133728027,,3.305889368057251
16,16,0.2341172844171524,,0.6854014992713928,,0.22896283864974976,,0.7006001472473145,,1.4568076133728027,,3.305889368057251,
17,17,,0.2504017949104309,,0.6859723329544067,,0.19884933531284332,,0.6770700216293335,,0.6047312021255493,,2.417024850845337
17,17,0.2504017949104309,,0.6859723329544067,,0.19884933531284332,,0.6770700216293335,,0.6047312021255493,,2.417024850845337,
18,18,,0.24389465153217316,,0.6853212714195251,,0.18777935206890106,,0.6979250907897949,,0.15921978652477264,,1.9741401672363281
18,18,0.24389465153217316,,0.6853212714195251,,0.18777935206890106,,0.6979250907897949,,0.15921978652477264,,1.9741401672363281,
19,19,,0.23280486464500427,,0.6857191324234009,,0.16486434638500214,,0.6964976787567139,,0.4309113919734955,,2.2107973098754883
19,19,0.23280486464500427,,0.6857191324234009,,0.16486434638500214,,0.6964976787567139,,0.4309113919734955,,2.2107973098754883,
