epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,-0.0,,0.6772039532661438,,-0.0,,0.6785070300102234,,0.0,,1.3557109832763672
0,0,0.0,,0.6772039532661438,,0.0,,0.6785070300102234,,0.0,,1.3557109832763672,
1,1,,-0.0,,0.6771363019943237,,-0.0,,0.6728847026824951,,0.0,,1.3500210046768188
1,1,0.0,,0.6771363019943237,,0.0,,0.6728847026824951,,0.0,,1.3500210046768188,
2,2,,-0.0,,0.677010715007782,,-0.0,,0.6806040406227112,,0.0,,1.3576147556304932
2,2,0.0,,0.677010715007782,,0.0,,0.6806040406227112,,0.0,,1.3576147556304932,
3,3,,-0.0,,0.6768350005149841,,-0.0,,0.6820468902587891,,0.0,,1.358881950378418
3,3,0.0,,0.6768350005149841,,0.0,,0.6820468902587891,,0.0,,1.358881950378418,
4,4,,-0.0,,0.6765924096107483,,-0.0,,0.6797630786895752,,3.799629121203907e-05,,1.3563934564590454
4,4,0.0,,0.6765924096107483,,0.0,,0.6797630786895752,,3.799629121203907e-05,,1.3563934564590454,
5,5,,-0.0,,0.6763327121734619,,-0.0,,0.6942358016967773,,0.0,,1.3705685138702393
5,5,0.0,,0.6763327121734619,,0.0,,0.6942358016967773,,0.0,,1.3705685138702393,
6,6,,-0.0,,0.676022469997406,,-0.0,,0.6939255595207214,,0.0,,1.3699480295181274
6,6,0.0,,0.676022469997406,,0.0,,0.6939255595207214,,0.0,,1.3699480295181274,
7,7,,-0.0,,0.6756813526153564,,-0.0,,0.690548300743103,,8.257290755864233e-05,,1.3663122653961182
7,7,0.0,,0.6756813526153564,,0.0,,0.690548300743103,,8.257290755864233e-05,,1.3663122653961182,
8,8,,-0.0,,0.6753005385398865,,-0.0,,0.6853878498077393,,0.0,,1.3606884479522705
8,8,0.0,,0.6753005385398865,,0.0,,0.6853878498077393,,0.0,,1.3606884479522705,
9,9,,-0.0,,0.6752595901489258,,-0.0,,0.6850402355194092,,0.0,,1.360299825668335
9,9,0.0,,0.6752595901489258,,0.0,,0.6850402355194092,,0.0,,1.360299825668335,
10,10,,-0.0,,0.6752164959907532,,-0.0,,0.6832200288772583,,0.0,,1.3584365844726562
10,10,0.0,,0.6752164959907532,,0.0,,0.6832200288772583,,0.0,,1.3584365844726562,
11,11,,-0.0,,0.6751766204833984,,-0.0,,0.6909955143928528,,0.0,,1.3661720752716064
11,11,0.0,,0.6751766204833984,,0.0,,0.6909955143928528,,0.0,,1.3661720752716064,
12,12,,-0.0,,0.675125241279602,,-0.0,,0.6813079118728638,,0.0,,1.3564331531524658
12,12,0.0,,0.675125241279602,,0.0,,0.6813079118728638,,0.0,,1.3564331531524658,
13,13,,-0.0,,0.6750742197036743,,-0.0,,0.6888605356216431,,0.0,,1.3639347553253174
13,13,0.0,,0.6750742197036743,,0.0,,0.6888605356216431,,0.0,,1.3639347553253174,
14,14,,-0.0,,0.6750237345695496,,-0.0,,0.6864709854125977,,0.0,,1.361494779586792
14,14,0.0,,0.6750237345695496,,0.0,,0.6864709854125977,,0.0,,1.361494779586792,
15,15,,-0.0,,0.6749703884124756,,-0.0,,0.6783334016799927,,0.0,,1.3533037900924683
15,15,0.0,,0.6749703884124756,,0.0,,0.6783334016799927,,0.0,,1.3533037900924683,
16,16,,-0.0,,0.6749204397201538,,-0.0,,0.6853072643280029,,0.0,,1.3602277040481567
16,16,0.0,,0.6749204397201538,,0.0,,0.6853072643280029,,0.0,,1.3602277040481567,
17,17,,-0.0,,0.6749147772789001,,-0.0,,0.6889432072639465,,0.0,,1.3638579845428467
17,17,0.0,,0.6749147772789001,,0.0,,0.6889432072639465,,0.0,,1.3638579845428467,
18,18,,-0.0,,0.6749050617218018,,-0.0,,0.6772603988647461,,0.0015437440015375614,,1.3537092208862305
18,18,0.0,,0.6749050617218018,,0.0,,0.6772603988647461,,0.0015437440015375614,,1.3537092208862305,
19,19,,-0.0,,0.6749032735824585,,-0.0,,0.6986340284347534,,0.0,,1.373537302017212
19,19,0.0,,0.6749032735824585,,0.0,,0.6986340284347534,,0.0,,1.373537302017212,
