epoch,step,train_box_loss_epoch,train_box_loss_step,train_center_loss_epoch,train_center_loss_step,train_instance_cls_loss_epoch,train_instance_cls_loss_step,train_mask_loss_epoch,train_mask_loss_step,train_semantic_loss_epoch,train_semantic_loss_step,train_total_loss_epoch,train_total_loss_step
17,17,1.0,,0.024725353345274925,,0.6930435299873352,,0.0,,0.36137235164642334,,0.533149242401123,
18,18,,1.0,,0.01123030111193657,,0.6931474804878235,,0.0,,0.08670775592327118,,0.2571455240249634
18,18,1.0,,0.01123030111193657,,0.6931474804878235,,0.0,,0.08670775592327118,,0.2571455240249634,
19,19,,1.0,,0.0162429828196764,,0.6929314136505127,,0.0,,0.21439585089683533,,0.3853133022785187
19,19,1.0,,0.0162429828196764,,0.6929314136505127,,0.0,,0.21439585089683533,,0.3853133022785187,
20,20,,1.0,,0.0066382247023284435,,0.6934632062911987,,0.0,,0.27172547578811646,,0.4417356252670288
20,20,1.0,,0.0066382247023284435,,0.6934632062911987,,0.0,,0.27172547578811646,,0.4417356252670288,
21,21,,1.0,,0.008413229137659073,,0.6933137774467468,,0.0,,0.5744962692260742,,0.7446689605712891
21,21,1.0,,0.008413229137659073,,0.6933137774467468,,0.0,,0.5744962692260742,,0.7446689605712891,
22,22,,1.0,,0.012406138703227043,,0.6927811503410339,,0.0,,0.17649370431900024,,0.3470124304294586
22,22,1.0,,0.012406138703227043,,0.6927811503410339,,0.0,,0.17649370431900024,,0.3470124304294586,
23,23,,1.0,,0.014708226546645164,,0.6935605406761169,,0.0,,0.28130853176116943,,0.4521354138851166
23,23,1.0,,0.014708226546645164,,0.6935605406761169,,0.0,,0.28130853176116943,,0.4521354138851166,
24,24,,1.0,,0.010783235542476177,,0.6938087940216064,,0.0,,0.3014872372150421,,0.47194644808769226
24,24,1.0,,0.010783235542476177,,0.6938087940216064,,0.0,,0.3014872372150421,,0.47194644808769226,
25,25,,1.0,,0.01716400869190693,,0.6931496858596802,,0.0,,0.39998555183410645,,0.5710169076919556
25,25,1.0,,0.01716400869190693,,0.6931496858596802,,0.0,,0.39998555183410645,,0.5710169076919556,
26,26,,1.0,,0.015673547983169556,,0.6920078992843628,,0.0,,0.1964683085680008,,0.3672364354133606
26,26,1.0,,0.015673547983169556,,0.6920078992843628,,0.0,,0.1964683085680008,,0.3672364354133606,
27,27,,1.0,,0.01304400060325861,,0.6931502223014832,,0.0,,0.30275049805641174,,0.47336989641189575
27,27,1.0,,0.01304400060325861,,0.6931502223014832,,0.0,,0.30275049805641174,,0.47336989641189575,
28,28,,1.0,,0.008979476988315582,,0.6928926110267639,,0.0,,0.29166561365127563,,0.4618528187274933
28,28,1.0,,0.008979476988315582,,0.6928926110267639,,0.0,,0.29166561365127563,,0.4618528187274933,
29,29,,1.0,,0.0160647202283144,,0.6927415132522583,,0.0,,0.25893518328666687,,0.42981579899787903
29,29,1.0,,0.0160647202283144,,0.6927415132522583,,0.0,,0.25893518328666687,,0.42981579899787903,
30,30,,1.0,,0.01474941335618496,,0.6915580034255981,,0.0,,0.2162872552871704,,0.38691800832748413
30,30,1.0,,0.01474941335618496,,0.6915580034255981,,0.0,,0.2162872552871704,,0.38691800832748413,
31,31,,1.0,,0.017404790967702866,,0.6922028064727783,,0.0,,0.11838649958372116,,0.28934726119041443
31,31,1.0,,0.017404790967702866,,0.6922028064727783,,0.0,,0.11838649958372116,,0.28934726119041443,
32,32,,1.0,,0.02100607194006443,,0.6929798126220703,,0.0,,0.13894054293632507,,0.31033915281295776
32,32,1.0,,0.02100607194006443,,0.6929798126220703,,0.0,,0.13894054293632507,,0.31033915281295776,
33,33,,1.0,,0.013430220074951649,,0.6900304555892944,,0.0,,0.21772818267345428,,0.38807424902915955
33,33,1.0,,0.013430220074951649,,0.6900304555892944,,0.0,,0.21772818267345428,,0.38807424902915955,
34,34,,1.0,,0.016304973512887955,,0.6937766671180725,,0.0,,0.18381869792938232,,0.3548268675804138
34,34,1.0,,0.016304973512887955,,0.6937766671180725,,0.0,,0.18381869792938232,,0.3548268675804138,
35,35,,1.0,,0.01533596869558096,,0.6929342746734619,,0.0,,0.1435498595237732,,0.3143768906593323
35,35,1.0,,0.01533596869558096,,0.6929342746734619,,0.0,,0.1435498595237732,,0.3143768906593323,
36,36,,1.0,,0.013708572834730148,,0.6894259452819824,,0.0,,0.12268804013729095,,0.2930015027523041
36,36,1.0,,0.013708572834730148,,0.6894259452819824,,0.0,,0.12268804013729095,,0.2930015027523041,
37,37,,1.0,,0.016786616295576096,,0.6923050284385681,,0.0,,0.13769342005252838,,0.30860257148742676
37,37,1.0,,0.016786616295576096,,0.6923050284385681,,0.0,,0.13769342005252838,,0.30860257148742676,
38,38,,1.0,,0.020187001675367355,,0.6926122903823853,,0.0,,0.3049323558807373,,0.4762122631072998
38,38,1.0,,0.020187001675367355,,0.6926122903823853,,0.0,,0.3049323558807373,,0.4762122631072998,
39,39,,1.0,,0.011189378798007965,,0.6908270716667175,,0.0,,0.2754068374633789,,0.4456084668636322
39,39,1.0,,0.011189378798007965,,0.6908270716667175,,0.0,,0.2754068374633789,,0.4456084668636322,
40,40,,1.0,,0.015159385278820992,,0.6906826496124268,,0.0,,0.147582545876503,,0.31816673278808594
40,40,1.0,,0.015159385278820992,,0.6906826496124268,,0.0,,0.147582545876503,,0.31816673278808594,
41,41,,1.0,,0.01900404319167137,,0.6898709535598755,,0.0,,0.3543606698513031,,0.5252481698989868
41,41,1.0,,0.01900404319167137,,0.6898709535598755,,0.0,,0.3543606698513031,,0.5252481698989868,
42,42,,1.0,,0.01968980021774769,,0.6917697787284851,,0.0,,0.20907364785671234,,0.38021960854530334
42,42,1.0,,0.01968980021774769,,0.6917697787284851,,0.0,,0.20907364785671234,,0.38021960854530334,
43,43,,1.0,,0.016611728817224503,,0.6920634508132935,,0.0,,0.1170206293463707,,0.28788816928863525
43,43,1.0,,0.016611728817224503,,0.6920634508132935,,0.0,,0.1170206293463707,,0.28788816928863525,
44,44,,1.0,,0.013383395969867706,,0.6947338581085205,,0.0,,0.1505918651819229,,0.3214035928249359
44,44,1.0,,0.013383395969867706,,0.6947338581085205,,0.0,,0.1505918651819229,,0.3214035928249359,
45,45,,1.0,,0.010635217651724815,,0.697219967842102,,0.0,,0.10850781947374344,,0.27929332852363586
45,45,1.0,,0.010635217651724815,,0.697219967842102,,0.0,,0.10850781947374344,,0.27929332852363586,
46,46,,1.0,,0.01724112220108509,,0.6898765563964844,,0.0,,0.16201627254486084,,0.3327280580997467
46,46,1.0,,0.01724112220108509,,0.6898765563964844,,0.0,,0.16201627254486084,,0.3327280580997467,
47,47,,1.0,,0.013674385845661163,,0.6927592754364014,,0.0,,0.12420842796564102,,0.29485177993774414
47,47,1.0,,0.013674385845661163,,0.6927592754364014,,0.0,,0.12420842796564102,,0.29485177993774414,
48,48,,1.0,,0.01344052143394947,,0.6888488531112671,,0.0,,0.16385404765605927,,0.3340829908847809
48,48,1.0,,0.01344052143394947,,0.6888488531112671,,0.0,,0.16385404765605927,,0.3340829908847809,
49,49,,1.0,,0.012468096800148487,,0.6900694370269775,,0.0,,0.2805614471435547,,0.45081520080566406
49,49,1.0,,0.012468096800148487,,0.6900694370269775,,0.0,,0.2805614471435547,,0.45081520080566406,
50,50,,1.0,,0.0146010871976614,,0.6927313208580017,,0.0,,0.20483091473579407,,0.3755641579627991
50,50,1.0,,0.0146010871976614,,0.6927313208580017,,0.0,,0.20483091473579407,,0.3755641579627991,
51,51,,1.0,,0.02040371112525463,,0.68943852186203,,0.0,,0.1559145450592041,,0.3268987834453583
51,51,1.0,,0.02040371112525463,,0.68943852186203,,0.0,,0.1559145450592041,,0.3268987834453583,
52,52,,1.0,,0.015971200540661812,,0.6951187252998352,,0.0,,0.11276303231716156,,0.28387200832366943
52,52,1.0,,0.015971200540661812,,0.6951187252998352,,0.0,,0.11276303231716156,,0.28387200832366943,
53,53,,1.0,,0.013607868924736977,,0.6912325620651245,,0.0,,0.28811657428741455,,0.45860061049461365
53,53,1.0,,0.013607868924736977,,0.6912325620651245,,0.0,,0.28811657428741455,,0.45860061049461365,
54,54,,1.0,,0.008695659227669239,,0.6921969652175903,,0.0,,0.22540520131587982,,0.3954944908618927
54,54,1.0,,0.008695659227669239,,0.6921969652175903,,0.0,,0.22540520131587982,,0.3954944908618927,
55,55,,1.0,,0.015546124428510666,,0.6916725635528564,,0.0,,0.13818727433681488,,0.308909147977829
55,55,1.0,,0.015546124428510666,,0.6916725635528564,,0.0,,0.13818727433681488,,0.308909147977829,
56,56,,1.0,,0.014318273402750492,,0.6880282163619995,,0.0,,0.15196220576763153,,0.3221968710422516
56,56,1.0,,0.014318273402750492,,0.6880282163619995,,0.0,,0.15196220576763153,,0.3221968710422516,
57,57,,1.0,,0.013795492239296436,,0.6921486854553223,,0.0,,0.19397248327732086,,0.3645669221878052
57,57,1.0,,0.013795492239296436,,0.6921486854553223,,0.0,,0.19397248327732086,,0.3645669221878052,
58,58,,1.0,,0.019301418215036392,,0.6910603046417236,,0.0,,0.3458712697029114,,0.5169074535369873
58,58,1.0,,0.019301418215036392,,0.6910603046417236,,0.0,,0.3458712697029114,,0.5169074535369873,
59,59,,1.0,,0.013650436885654926,,0.6932065486907959,,0.0,,0.18006160855293274,,0.35074731707572937
59,59,1.0,,0.013650436885654926,,0.6932065486907959,,0.0,,0.18006160855293274,,0.35074731707572937,
60,60,,1.0,,0.01758463680744171,,0.6893413066864014,,0.0,,0.365884393453598,,0.5365769863128662
60,60,1.0,,0.01758463680744171,,0.6893413066864014,,0.0,,0.365884393453598,,0.5365769863128662,
61,61,,1.0,,0.014116865582764149,,0.6943310499191284,,0.0,,0.1265442669391632,,0.29738909006118774
61,61,1.0,,0.014116865582764149,,0.6943310499191284,,0.0,,0.1265442669391632,,0.29738909006118774,
62,62,,1.0,,0.011498729698359966,,0.6920773983001709,,0.0,,0.17742697894573212,,0.3477845788002014
62,62,1.0,,0.011498729698359966,,0.6920773983001709,,0.0,,0.17742697894573212,,0.3477845788002014,
63,63,,1.0,,0.013595006428658962,,0.6932128667831421,,0.0,,0.14885471761226654,,0.319535493850708
63,63,1.0,,0.013595006428658962,,0.6932128667831421,,0.0,,0.14885471761226654,,0.319535493850708,
64,64,,1.0,,0.017295436933636665,,0.6897443532943726,,0.0,,0.12375853210687637,,0.29446250200271606
64,64,1.0,,0.017295436933636665,,0.6897443532943726,,0.0,,0.12375853210687637,,0.29446250200271606,
65,65,,1.0,,0.012620109133422375,,0.6902959942817688,,0.0,,0.15252108871936798,,0.3228127062320709
65,65,1.0,,0.012620109133422375,,0.6902959942817688,,0.0,,0.15252108871936798,,0.3228127062320709,
66,66,,1.0,,0.00971798412501812,,0.6940590739250183,,0.0,,0.09860467910766602,,0.2689823806285858
66,66,1.0,,0.00971798412501812,,0.6940590739250183,,0.0,,0.09860467910766602,,0.2689823806285858,
67,67,,1.0,,0.007753388956189156,,0.6950005888938904,,0.0,,0.4251921474933624,,0.5954675674438477
67,67,1.0,,0.007753388956189156,,0.6950005888938904,,0.0,,0.4251921474933624,,0.5954675674438477,
68,68,,1.0,,0.01552591286599636,,0.6890353560447693,,0.0,,0.20446966588497162,,0.37492579221725464
68,68,1.0,,0.01552591286599636,,0.6890353560447693,,0.0,,0.20446966588497162,,0.37492579221725464,
